,table_id,target_column,annotation_id,annotation_label
3880,GitTables_2665,0,http://dbpedia.org/ontology/id,id
3881,GitTables_2665,1,http://dbpedia.org/ontology/name,name
3882,GitTables_2666,1,http://dbpedia.org/ontology/category,category
3883,GitTables_2668,0,http://dbpedia.org/ontology/id,id
3884,GitTables_2668,2,http://dbpedia.org/ontology/name,name
3885,GitTables_2668,6,http://dbpedia.org/ontology/order,order
3886,GitTables_2672,8,http://dbpedia.org/ontology/comment,comment
3887,GitTables_2672,9,http://dbpedia.org/ontology/min,min
3888,GitTables_2674,4,http://dbpedia.org/ontology/time,time
3889,GitTables_2676,8,http://dbpedia.org/ontology/comment,comment
3890,GitTables_2676,9,http://dbpedia.org/ontology/min,min
3891,GitTables_2677,19,http://dbpedia.org/ontology/date,date
3892,GitTables_2677,2,http://dbpedia.org/ontology/family,family
3893,GitTables_2677,4,http://dbpedia.org/ontology/genus,genus
3894,GitTables_2677,0,http://dbpedia.org/ontology/id,id
3895,GitTables_2677,16,http://dbpedia.org/ontology/publication,publication
3896,GitTables_2677,13,http://dbpedia.org/ontology/source,source
3897,GitTables_2677,6,http://dbpedia.org/ontology/species,species
3898,GitTables_2679,8,http://dbpedia.org/ontology/comment,comment
3899,GitTables_2679,9,http://dbpedia.org/ontology/min,min
3900,GitTables_2681,2,http://dbpedia.org/ontology/name,name
3901,GitTables_2684,0,http://dbpedia.org/ontology/id,id
3902,GitTables_2684,2,http://dbpedia.org/ontology/period,period
3903,GitTables_2687,0,http://dbpedia.org/ontology/id,id
3904,GitTables_2687,1,http://dbpedia.org/ontology/name,name
3905,GitTables_2688,1,http://dbpedia.org/ontology/code,code
3906,GitTables_2688,0,http://dbpedia.org/ontology/id,id
3907,GitTables_2690,3,http://dbpedia.org/ontology/genus,genus
3908,GitTables_2690,0,http://dbpedia.org/ontology/id,id
3909,GitTables_2690,2,http://dbpedia.org/ontology/name,name
3910,GitTables_2690,19,http://dbpedia.org/ontology/note,note
3911,GitTables_2690,1,http://dbpedia.org/ontology/rank,rank
3912,GitTables_2690,4,http://dbpedia.org/ontology/species,species
3913,GitTables_2690,8,http://dbpedia.org/ontology/status,status
3914,GitTables_2690,7,http://dbpedia.org/ontology/year,year
3915,GitTables_2699,8,http://dbpedia.org/ontology/comment,comment
3916,GitTables_2699,9,http://dbpedia.org/ontology/min,min
3917,GitTables_2702,0,http://dbpedia.org/ontology/author,author
3918,GitTables_2702,1,http://dbpedia.org/ontology/id,id
3919,GitTables_2705,3,http://dbpedia.org/ontology/genus,genus
3920,GitTables_2705,0,http://dbpedia.org/ontology/id,id
3921,GitTables_2705,2,http://dbpedia.org/ontology/name,name
3922,GitTables_2705,19,http://dbpedia.org/ontology/note,note
3923,GitTables_2705,1,http://dbpedia.org/ontology/rank,rank
3924,GitTables_2705,4,http://dbpedia.org/ontology/species,species
3925,GitTables_2705,8,http://dbpedia.org/ontology/status,status
3926,GitTables_2705,7,http://dbpedia.org/ontology/year,year
3927,GitTables_2706,23,http://dbpedia.org/ontology/abstract,abstract
3928,GitTables_2706,22,http://dbpedia.org/ontology/age,age
3929,GitTables_2706,0,http://dbpedia.org/ontology/cites,cites
3930,GitTables_2706,12,http://dbpedia.org/ontology/issn,issn
3931,GitTables_2706,5,http://dbpedia.org/ontology/publisher,publisher
3932,GitTables_2706,4,http://dbpedia.org/ontology/source,source
3933,GitTables_2706,2,http://dbpedia.org/ontology/title,title
3934,GitTables_2706,10,http://dbpedia.org/ontology/type,type
3935,GitTables_2706,14,http://dbpedia.org/ontology/volume,volume
3936,GitTables_2706,3,http://dbpedia.org/ontology/year,year
3937,GitTables_2708,8,http://dbpedia.org/ontology/comment,comment
3938,GitTables_2708,9,http://dbpedia.org/ontology/min,min
3939,GitTables_2709,8,http://dbpedia.org/ontology/comment,comment
3940,GitTables_2709,9,http://dbpedia.org/ontology/min,min
3941,GitTables_2710,0,http://dbpedia.org/ontology/id,id
3942,GitTables_2710,1,http://dbpedia.org/ontology/name,name
3943,GitTables_2711,3,http://dbpedia.org/ontology/genus,genus
3944,GitTables_2711,0,http://dbpedia.org/ontology/id,id
3945,GitTables_2711,2,http://dbpedia.org/ontology/name,name
3946,GitTables_2711,19,http://dbpedia.org/ontology/note,note
3947,GitTables_2711,1,http://dbpedia.org/ontology/rank,rank
3948,GitTables_2711,4,http://dbpedia.org/ontology/species,species
3949,GitTables_2711,8,http://dbpedia.org/ontology/status,status
3950,GitTables_2711,7,http://dbpedia.org/ontology/year,year
3951,GitTables_2712,0,http://dbpedia.org/ontology/id,id
3952,GitTables_2712,1,http://dbpedia.org/ontology/name,name
3953,GitTables_2716,3,http://dbpedia.org/ontology/genus,genus
3954,GitTables_2716,0,http://dbpedia.org/ontology/id,id
3955,GitTables_2716,2,http://dbpedia.org/ontology/name,name
3956,GitTables_2716,19,http://dbpedia.org/ontology/note,note
3957,GitTables_2716,1,http://dbpedia.org/ontology/rank,rank
3958,GitTables_2716,4,http://dbpedia.org/ontology/species,species
3959,GitTables_2716,8,http://dbpedia.org/ontology/status,status
3960,GitTables_2716,7,http://dbpedia.org/ontology/year,year
3961,GitTables_2717,16,http://dbpedia.org/ontology/version,version
3962,GitTables_2719,3,http://dbpedia.org/ontology/genus,genus
3963,GitTables_2719,0,http://dbpedia.org/ontology/id,id
3964,GitTables_2719,2,http://dbpedia.org/ontology/name,name
3965,GitTables_2719,19,http://dbpedia.org/ontology/note,note
3966,GitTables_2719,1,http://dbpedia.org/ontology/rank,rank
3967,GitTables_2719,4,http://dbpedia.org/ontology/species,species
3968,GitTables_2719,8,http://dbpedia.org/ontology/status,status
3969,GitTables_2719,7,http://dbpedia.org/ontology/year,year
3970,GitTables_2721,8,http://dbpedia.org/ontology/comment,comment
3971,GitTables_2721,9,http://dbpedia.org/ontology/min,min
3972,GitTables_2723,8,http://dbpedia.org/ontology/comment,comment
3973,GitTables_2723,9,http://dbpedia.org/ontology/min,min
3974,GitTables_2724,5,http://dbpedia.org/ontology/date,date
3975,GitTables_2724,16,http://dbpedia.org/ontology/material,material
3976,GitTables_2724,4,http://dbpedia.org/ontology/team,team
3977,GitTables_2725,7,http://dbpedia.org/ontology/min,min
3978,GitTables_2726,9,http://dbpedia.org/ontology/activity,activity
3979,GitTables_2726,7,http://dbpedia.org/ontology/author,author
3980,GitTables_2726,0,http://dbpedia.org/ontology/id,id
3981,GitTables_2726,8,http://dbpedia.org/ontology/rank,rank
3982,GitTables_2726,6,http://dbpedia.org/ontology/time,time
3983,GitTables_2726,12,http://dbpedia.org/ontology/title,title
3984,GitTables_2727,9,http://dbpedia.org/ontology/formula,formula
3985,GitTables_2728,5,http://dbpedia.org/ontology/id,id
3986,GitTables_2730,8,http://dbpedia.org/ontology/comment,comment
3987,GitTables_2730,9,http://dbpedia.org/ontology/min,min
3988,GitTables_2731,0,http://dbpedia.org/ontology/id,id
3989,GitTables_2731,1,http://dbpedia.org/ontology/name,name
3990,GitTables_2733,2,http://dbpedia.org/ontology/award,award
3991,GitTables_2733,1,http://dbpedia.org/ontology/id,id
3992,GitTables_2733,0,http://dbpedia.org/ontology/name,name
3993,GitTables_2733,5,http://dbpedia.org/ontology/note,note
3994,GitTables_2733,3,http://dbpedia.org/ontology/year,year
3995,GitTables_2742,2,http://dbpedia.org/ontology/definition,definition
3996,GitTables_2742,4,http://dbpedia.org/ontology/value,value
3997,GitTables_2744,2,http://dbpedia.org/ontology/project,project
3998,GitTables_2745,2,http://dbpedia.org/ontology/description,description
3999,GitTables_2745,0,http://dbpedia.org/ontology/id,id
4000,GitTables_2745,1,http://dbpedia.org/ontology/name,name
4001,GitTables_2745,4,http://dbpedia.org/ontology/type,type
4002,GitTables_2746,0,http://dbpedia.org/ontology/id,id
4003,GitTables_2746,1,http://dbpedia.org/ontology/name,name
4004,GitTables_2746,5,http://dbpedia.org/ontology/rating,rating
4005,GitTables_2746,7,http://dbpedia.org/ontology/type,type
4006,GitTables_2747,0,http://dbpedia.org/ontology/id,id
4007,GitTables_2749,0,http://dbpedia.org/ontology/id,id
4008,GitTables_2749,1,http://dbpedia.org/ontology/name,name
4009,GitTables_2752,3,http://dbpedia.org/ontology/genus,genus
4010,GitTables_2752,0,http://dbpedia.org/ontology/id,id
4011,GitTables_2752,2,http://dbpedia.org/ontology/name,name
4012,GitTables_2752,19,http://dbpedia.org/ontology/note,note
4013,GitTables_2752,1,http://dbpedia.org/ontology/rank,rank
4014,GitTables_2752,4,http://dbpedia.org/ontology/species,species
4015,GitTables_2752,8,http://dbpedia.org/ontology/status,status
4016,GitTables_2752,7,http://dbpedia.org/ontology/year,year
4017,GitTables_2753,0,http://dbpedia.org/ontology/id,id
4018,GitTables_2753,1,http://dbpedia.org/ontology/name,name
4019,GitTables_2754,2,http://dbpedia.org/ontology/class,class
4020,GitTables_2755,6,http://dbpedia.org/ontology/comment,comment
4021,GitTables_2758,8,http://dbpedia.org/ontology/comment,comment
4022,GitTables_2758,9,http://dbpedia.org/ontology/min,min
4023,GitTables_2759,8,http://dbpedia.org/ontology/comment,comment
4024,GitTables_2759,9,http://dbpedia.org/ontology/min,min
4025,GitTables_2761,0,http://dbpedia.org/ontology/code,code
4026,GitTables_2761,4,http://dbpedia.org/ontology/language,language
4027,GitTables_2761,1,http://dbpedia.org/ontology/name,name
4028,GitTables_2763,8,http://dbpedia.org/ontology/comment,comment
4029,GitTables_2763,9,http://dbpedia.org/ontology/min,min
4030,GitTables_2764,8,http://dbpedia.org/ontology/comment,comment
4031,GitTables_2764,9,http://dbpedia.org/ontology/min,min
4032,GitTables_2767,0,http://dbpedia.org/ontology/id,id
4033,GitTables_2767,1,http://dbpedia.org/ontology/name,name
4034,GitTables_2768,3,http://dbpedia.org/ontology/genus,genus
4035,GitTables_2768,0,http://dbpedia.org/ontology/id,id
4036,GitTables_2768,2,http://dbpedia.org/ontology/name,name
4037,GitTables_2768,19,http://dbpedia.org/ontology/note,note
4038,GitTables_2768,1,http://dbpedia.org/ontology/rank,rank
4039,GitTables_2768,4,http://dbpedia.org/ontology/species,species
4040,GitTables_2768,8,http://dbpedia.org/ontology/status,status
4041,GitTables_2768,7,http://dbpedia.org/ontology/year,year
4042,GitTables_2769,10,http://dbpedia.org/ontology/date,date
4043,GitTables_2769,0,http://dbpedia.org/ontology/duration,duration
4044,GitTables_2769,9,http://dbpedia.org/ontology/id,id
4045,GitTables_2773,8,http://dbpedia.org/ontology/comment,comment
4046,GitTables_2773,9,http://dbpedia.org/ontology/min,min
4047,GitTables_2775,2,http://dbpedia.org/ontology/year,year
4048,GitTables_2776,0,http://dbpedia.org/ontology/id,id
4049,GitTables_2776,1,http://dbpedia.org/ontology/name,name
4050,GitTables_2779,0,http://dbpedia.org/ontology/id,id
4051,GitTables_2779,1,http://dbpedia.org/ontology/name,name
4052,GitTables_2780,0,http://dbpedia.org/ontology/id,id
4053,GitTables_2780,1,http://dbpedia.org/ontology/name,name
4054,GitTables_2780,4,http://dbpedia.org/ontology/rating,rating
4055,GitTables_2780,6,http://dbpedia.org/ontology/type,type
4056,GitTables_2781,8,http://dbpedia.org/ontology/comment,comment
4057,GitTables_2781,9,http://dbpedia.org/ontology/min,min
4058,GitTables_2782,8,http://dbpedia.org/ontology/comment,comment
4059,GitTables_2782,9,http://dbpedia.org/ontology/min,min
4060,GitTables_2783,8,http://dbpedia.org/ontology/comment,comment
4061,GitTables_2783,9,http://dbpedia.org/ontology/min,min
4062,GitTables_2785,8,http://dbpedia.org/ontology/comment,comment
4063,GitTables_2785,9,http://dbpedia.org/ontology/min,min
4064,GitTables_2787,3,http://dbpedia.org/ontology/genus,genus
4065,GitTables_2787,0,http://dbpedia.org/ontology/id,id
4066,GitTables_2787,2,http://dbpedia.org/ontology/name,name
4067,GitTables_2787,19,http://dbpedia.org/ontology/note,note
4068,GitTables_2787,1,http://dbpedia.org/ontology/rank,rank
4069,GitTables_2787,4,http://dbpedia.org/ontology/species,species
4070,GitTables_2787,8,http://dbpedia.org/ontology/status,status
4071,GitTables_2787,7,http://dbpedia.org/ontology/year,year
4072,GitTables_2789,10,http://dbpedia.org/ontology/date,date
4073,GitTables_2789,0,http://dbpedia.org/ontology/duration,duration
4074,GitTables_2789,9,http://dbpedia.org/ontology/id,id
4075,GitTables_2790,8,http://dbpedia.org/ontology/comment,comment
4076,GitTables_2790,9,http://dbpedia.org/ontology/min,min
4077,GitTables_2793,0,http://dbpedia.org/ontology/id,id
4078,GitTables_2794,3,http://dbpedia.org/ontology/genus,genus
4079,GitTables_2794,0,http://dbpedia.org/ontology/id,id
4080,GitTables_2794,2,http://dbpedia.org/ontology/name,name
4081,GitTables_2794,19,http://dbpedia.org/ontology/note,note
4082,GitTables_2794,1,http://dbpedia.org/ontology/rank,rank
4083,GitTables_2794,4,http://dbpedia.org/ontology/species,species
4084,GitTables_2794,8,http://dbpedia.org/ontology/status,status
4085,GitTables_2794,7,http://dbpedia.org/ontology/year,year
4086,GitTables_2796,3,http://dbpedia.org/ontology/genus,genus
4087,GitTables_2796,0,http://dbpedia.org/ontology/id,id
4088,GitTables_2796,2,http://dbpedia.org/ontology/name,name
4089,GitTables_2796,19,http://dbpedia.org/ontology/note,note
4090,GitTables_2796,1,http://dbpedia.org/ontology/rank,rank
4091,GitTables_2796,4,http://dbpedia.org/ontology/species,species
4092,GitTables_2796,8,http://dbpedia.org/ontology/status,status
4093,GitTables_2796,7,http://dbpedia.org/ontology/year,year
4094,GitTables_2797,8,http://dbpedia.org/ontology/comment,comment
4095,GitTables_2797,9,http://dbpedia.org/ontology/min,min
4096,GitTables_2798,3,http://dbpedia.org/ontology/genus,genus
4097,GitTables_2798,0,http://dbpedia.org/ontology/id,id
4098,GitTables_2798,2,http://dbpedia.org/ontology/name,name
4099,GitTables_2798,19,http://dbpedia.org/ontology/note,note
4100,GitTables_2798,1,http://dbpedia.org/ontology/rank,rank
4101,GitTables_2798,4,http://dbpedia.org/ontology/species,species
4102,GitTables_2798,8,http://dbpedia.org/ontology/status,status
4103,GitTables_2798,7,http://dbpedia.org/ontology/year,year
4104,GitTables_2799,2,http://dbpedia.org/ontology/comment,comment
4105,GitTables_2800,0,http://dbpedia.org/ontology/id,id
4106,GitTables_2800,1,http://dbpedia.org/ontology/name,name
4107,GitTables_2801,0,http://dbpedia.org/ontology/id,id
4108,GitTables_2801,2,http://dbpedia.org/ontology/period,period
4109,GitTables_2803,3,http://dbpedia.org/ontology/genus,genus
4110,GitTables_2803,0,http://dbpedia.org/ontology/id,id
4111,GitTables_2803,2,http://dbpedia.org/ontology/name,name
4112,GitTables_2803,19,http://dbpedia.org/ontology/note,note
4113,GitTables_2803,1,http://dbpedia.org/ontology/rank,rank
4114,GitTables_2803,4,http://dbpedia.org/ontology/species,species
4115,GitTables_2803,8,http://dbpedia.org/ontology/status,status
4116,GitTables_2803,7,http://dbpedia.org/ontology/year,year
4117,GitTables_2805,6,http://dbpedia.org/ontology/author,author
4118,GitTables_2805,10,http://dbpedia.org/ontology/created,created
4119,GitTables_2805,0,http://dbpedia.org/ontology/id,id
4120,GitTables_2805,3,http://dbpedia.org/ontology/parent,parent
4121,GitTables_2805,7,http://dbpedia.org/ontology/title,title
4122,GitTables_2805,1,http://dbpedia.org/ontology/type,type
4123,GitTables_2806,3,http://dbpedia.org/ontology/genus,genus
4124,GitTables_2806,0,http://dbpedia.org/ontology/id,id
4125,GitTables_2806,2,http://dbpedia.org/ontology/name,name
4126,GitTables_2806,19,http://dbpedia.org/ontology/note,note
4127,GitTables_2806,1,http://dbpedia.org/ontology/rank,rank
4128,GitTables_2806,4,http://dbpedia.org/ontology/species,species
4129,GitTables_2806,8,http://dbpedia.org/ontology/status,status
4130,GitTables_2806,7,http://dbpedia.org/ontology/year,year
4131,GitTables_2808,8,http://dbpedia.org/ontology/comment,comment
4132,GitTables_2808,9,http://dbpedia.org/ontology/min,min
4133,GitTables_2811,3,http://dbpedia.org/ontology/genus,genus
4134,GitTables_2811,0,http://dbpedia.org/ontology/id,id
4135,GitTables_2811,2,http://dbpedia.org/ontology/name,name
4136,GitTables_2811,19,http://dbpedia.org/ontology/note,note
4137,GitTables_2811,1,http://dbpedia.org/ontology/rank,rank
4138,GitTables_2811,4,http://dbpedia.org/ontology/species,species
4139,GitTables_2811,8,http://dbpedia.org/ontology/status,status
4140,GitTables_2811,7,http://dbpedia.org/ontology/year,year
4141,GitTables_2815,8,http://dbpedia.org/ontology/comment,comment
4142,GitTables_2815,9,http://dbpedia.org/ontology/min,min
4143,GitTables_2819,3,http://dbpedia.org/ontology/genus,genus
4144,GitTables_2819,0,http://dbpedia.org/ontology/id,id
4145,GitTables_2819,2,http://dbpedia.org/ontology/name,name
4146,GitTables_2819,19,http://dbpedia.org/ontology/note,note
4147,GitTables_2819,1,http://dbpedia.org/ontology/rank,rank
4148,GitTables_2819,4,http://dbpedia.org/ontology/species,species
4149,GitTables_2819,8,http://dbpedia.org/ontology/status,status
4150,GitTables_2819,7,http://dbpedia.org/ontology/year,year
4151,GitTables_2821,2,http://dbpedia.org/ontology/year,year
4152,GitTables_2823,0,http://dbpedia.org/ontology/id,id
4153,GitTables_2823,1,http://dbpedia.org/ontology/name,name
4154,GitTables_2825,0,http://dbpedia.org/ontology/id,id
4155,GitTables_2825,1,http://dbpedia.org/ontology/name,name
4156,GitTables_2828,2,http://dbpedia.org/ontology/class,class
4157,GitTables_2828,14,http://dbpedia.org/ontology/dam,dam
4158,GitTables_2829,0,http://dbpedia.org/ontology/id,id
4159,GitTables_2829,1,http://dbpedia.org/ontology/name,name
4160,GitTables_2831,3,http://dbpedia.org/ontology/genus,genus
