fileName,colName,vals,fine_grained_label
Test_corpus_140.csv,address.addresslocality,"?????, ?????????, ?????, ????? ??????, ???????, ??????, ??????, ???????, ???????, ?????, ????? ??????, ?????, nan, ?????, ?????, ????? ??????, ???????, ?????, ?????, ??????, ??????, ?????, ?????, ???????, ?????, ?????, ??????, ?????, ????? ??????, ????, ??????, ?????, ?????, ????? ??????, ??????????, ???????, ?????, ????? ??????, ?????, ?????, ??????, ??????, ??????, ?????, ??????, ?????, ????? ??????, ????, ??????, ?????",City_Hospital
Test_corpus_143.csv,address.addresslocality,"Virginia Beach, Nashville, Temple, Baton Rouge, Saint Petersburg, Lafayette, Hershey, Meridian, Chicago, New York, Grand Blanc, Little Rock, Bethesda, Fort Bragg, Orange, New York, Augusta, Tucson, Sugar Land, Oak Lawn, Marshfield, Kansas City, Morgantown, Anderson, Evergreen Park, Evansville, Boston, Rockledge, Newton Lower Falls, Fort Wayne, Auburn, Phoenix, Scottsdale, Plano, Plano, Seattle, Pontiac, Birmingham, Livingston, Dallas, Birmingham, Pittsburgh, Stratford, Flint, Parkersburg, Haverhill, New York, New Brunswick, New York, Sacramento",City_Hospital
Test_corpus_150.csv,address.addresslocality,"Cleveland, Plano, Plano, Cleveland, Lakewood, Takoma Park, Chicago, Chicago, Morgantown, Mountain View, Lincoln, Oakland, Plano, Cleveland, Winfield, New York, Cleveland, Morgantown, Los Angeles, New York, Lakewood, Chicago, Oxnard, Norfolk, Redwood City, Plano, Long Beach, New York, Falls Church, Chicago, Winfield, Portland, Pittsburgh, Plano, Ann Arbor, New York, Los Angeles, Los Angeles, Los Angeles, Chicago, Cleveland, Plano, Chicago, Milwaukee, Chicago, Indianapolis, Lincoln, Ann Arbor, Pittsburgh, New York City",City_Hospital
Test_corpus_35.csv,address.addresslocality,"Margate, Valhalla, Corpus Christi, Houston, Mountain View, Arcadia, Redwood City, Brooklyn, Fairfax, Nashville, Albany, Tampa, Bartlett, Harrisonburg, Las Vegas, Livingston, nan, Cape Girardeau, Fresno, Atlanta, Fort Collins, Fort Pierce, nan, Oakland, New York, Charlotte, Independence, Princeton, Middleburg Heights, Green Bay, Midlothian, Everett, Langhorne, Plantation, Tecumseh, Gainesville, Cincinnati, Buffalo, Salt Lake City, Pensacola, Pomona, Washington, Albuquerque, Newark, Saint Louis, Sebring, nan, Boca Raton, Newark, Elmhurst",City_Hospital
Test_corpus_49.csv,address.addresslocality,"LUCCA, PADOVA, CEFALU', CASSANO DELLE MURGE, ROMA, PALMI, CALTANISSETTA, FIRENZE, GIARRE, SIRACUSA, COTRONEI, SASSARI, ROMA, ANDRIA, NAPOLI, FELTRE, TORINO, SERIATE, TIONE DI TRENTO, ROMA, SIRACUSA, CATANIA, BELVEDERE DI SPINELLO, MELDOLA, ALBANO LAZIALE, GORIZIA, CONEGLIANO, FORLì, ALBA, BIANCAVILLA, NUORO, UDINE, MARTINA FRANCA, ROMA, ROMA, CASTEL GOFFREDO, BRUNICO, SIRACUSA, MESSINA, TERNI, BELLUNO, TREVISO, GENOVA, ROMA, NAPOLI, TRENTO, MILANO, OLBIA, SAN GAVINO MONREALE, ROMA",City_Hospital
Test_corpus_58.csv,address.addresslocality,"Bad Dürkheim, Hilden, Berlin, München, München, M?nchengladbach, Lünen, Hamburg, München, München, Wesseling, Frankfurt am Main, Leipzig, Leipzig, München, Düsseldorf, Berlin, Neuss, Brühl, Hildesheim, München, Würselen, Lübeck, München, Hamburg, Frankfurt am Main, Raubling, K?nigsbrunn, Neuss, München, München, Hamburg, Hamburg, Hamburg, Gro?-Gerau, Bremen, Mudersbach, Berlin, Berlin, Duisburg, Bergisch Gladbach, Ebersberg, Berlin, Gr?benzell, Berlin, Bonn, Kelkheim (Taunus), Berlin, Ludwigshafen am Rhein, Düsseldorf",City_Hospital
Test_corpus_60.csv,address.addresslocality,"The Bronx, New York, New York, The Bronx, Phoenix, Anaheim, Phoenix, Prescott, Davis, Phoenix, Phoenix, Burbank, Shelbyville, Phoenix, Little Rock, Leavenworth, Lexington, Lexington, Creve Coeur, Downey, Flagstaff, Mesa, Chula Vista, La Jolla, Apple Valley, Huntsville, Springfield, Peoria, Pekin, Peoria, Bakersfield, Goodyear, Bakersfield, King City, Minneapolis, Anaheim, Hot Springs, Fresno, Chicago, Chicago, Oak Lawn, Downers Grove, La Grange, Chicago, New York, Mobile, Beverly Hills, Scottsdale, Tuscaloosa, San Francisco",City_Hospital
Test_corpus_68.csv,address.addresslocality,"?. ????, ?. ?????????, ?. ??????, ?. ?????-?????????, ?. ?????????, ?. ??????, ?. ?????-?????????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ????????????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ??????, ?. ?????????, ?. ??????, ?. ??????, ?. ?????? ????????, ?. ?????-?????????, ?. ??????, ?. ??????, ?. ?????-?????????, ?. ??????, ?. ??????, ?. ?????-?????????, ?. ??????, ?. ?????-?????????, ?. ??????, ?. ?????-?????????, ?. ??????, ?. ??????, ?. ??????, ?. ?????????, ?. ??????, ?. ???????????, ?. ??????, ?. ????????????, ?. ??????",City_Hospital
Test_corpus_7.csv,address.addresslocality,"Seukajadi,Kota Pekanbaru, Bangsal,Kabupaten Mojokerto, Purwokerto Timur,Kabupaten Banyumas, Kemuning,Kota Palembang, Ciputat Timur,Tangerang Selatan, Gombong,Kabupaten Kebumen, Taktakan,Kota Serang, Mulyorejo,Kota Surabaya, Kalitidu,Kabupaten Bojonegoro, Ciamis,Kabupaten Ciamis, Diwek,Kabupaten Jombang, Bogor Tengah,Bogor, Ilir Barat I,Kota Palembang, Koto Tangah,Kota Padang, Gunung Putri,Kabupaten Bogor, Tangerang,Tangerang, Patrang,Kabupaten Jember, Medan Area,Kota Medan, Tanete Riattang,Kabupaten Bone, Tabanan,Kabupaten Tabanan, Tarogong Kidul,Kabupaten Garut, Gombong,Kabupaten Kebumen, Cikarang Barat,Kabupaten Bekasi, Cilincing,Jakarta Utara, Wonokromo,Kota Surabaya, Jambangan,Kota Surabaya, Medan Kota,Kota Medan, Jatisampurna,Bekasi, Cempaka Putih,Jakarta Pusat, Purwakarta,Kabupaten Purwakarta, Karawaci,Tangerang, Padang Barat,Kota Padang, Tabanan,Kabupaten Tabanan, Kutowinangun,Kabupaten Kebumen, Tamansari,Kota Tasikmalaya, Blang Mangat,Kota Lhokseumawe, Panceng,Kabupaten Gresik, Srengat,Kabupaten Blitar, Ngemplak,Kabupaten Boyolali, Grogol Petamburan,Jakarta Barat, Serang,Kota Serang, Cileungsi,Kabupaten Bogor, Sumurbandung,Kota Bandung, Ciputat,Tangerang Selatan, Sinjai Utara,Kabupaten Sinjai, Serang,Kota Serang, Kota Kudus,Kabupaten Kudus, Padang Timur,Kota Padang, Kramatwatu,Kabupaten Serang, Cilincing,Jakarta Utara",City_Hospital
Test_corpus_70.csv,address.addresslocality,"Sunbury, Clearfield, Williamsport, Norristown, Meadowbrook, Scranton, Temple, Shreveport, San Antonio, South Pasadena, Chesterfield, Columbus, Milford, Goodyear, Council Bluffs, Burlington, Suffern, Houston, Searcy, Jacksonville, Lexington, Woodbridge, Hot Springs, Owenton, Palmerton, Houston, Brooksville, Kingman, Rockford, Seattle, Ephrata, Dallas, Atlanta, Kyle, Lowell, Decatur, Port Jervis, Sun City Center, Lake Charles, Tampa, Pittsburgh, North Miami Beach, Tampa, Addison, Houston, Newport News, Port Charlotte, Atlantic City, Fresno, Mayfield Heights",City_Hospital
Test_corpus_99.csv,address.addresslocality,"Massy, Saint-Rapha?l, Paris, Varennes-Vauzelles, Paris, Juvisy-sur-Orge, Strasbourg, Rubrouck, Magny-en-Vexin, Livron-sur-Dr?me, Valence, Lyon, CORNEBARRIEU, Sevran, Strasbourg, Paris, Lille, Paris, Lille, Nogent-le-Rotrou, Essey-lès-Nancy, Aulnay-sous-Bois, Toulon, Autun, Orange, Quetigny, Le Pont-de-Claix, Strasbourg, Brest, Annonay, Houdan, Paris, Houdan, Aix-en-Provence, Montpellier, Yvetot, Dole, Vand?uvre-lès-Nancy, Longjumeau, Orléans, Ferney-Voltaire, Ann?ullin, Toulouse, Paris, Billy-Montigny, Strasbourg, Avignon, Saint-Denis, Saint-Denis, Vern-sur-Seiche",City_Hospital
Test_corpus_60.csv,contactpoint,"{'contacttype': 'customer support', 'telephone': '(718) 515-3500'}, {'contacttype': 'customer support', 'telephone': '(212) 860-6300'}, {'telephone': '(212) 249-8000', 'contacttype': 'customer support'}, {'telephone': '(718) 933-1918', 'contacttype': 'customer support'}, nan, nan, nan, nan, nan, nan, nan, nan, {'telephone': '(931) 684-3504', 'contacttype': 'customer support'}, nan, nan, {'telephone': '(509) 548-5815', 'contacttype': 'customer support'}, {'telephone': '(859) 258-4600', 'contacttype': 'customer support'}, {'telephone': '(859) 260-6100', 'contacttype': 'customer support'}, {'contacttype': 'customer support', 'telephone': '(314) 996-8000'}, nan, nan, nan, nan, nan, nan, nan, nan, {'telephone': '(309) 655-7171', 'contacttype': 'customer support'}, {'telephone': '(309) 347-1151', 'contacttype': 'customer support'}, {'telephone': '(309) 691-1000', 'contacttype': 'customer support'}, nan, nan, nan, nan, nan, nan, nan, nan, {'telephone': '(773) 637-1700', 'contacttype': 'customer support'}, {'telephone': '(773) 975-1600', 'contacttype': 'customer support'}, {'contacttype': 'customer support', 'telephone': '(708) 684-8000'}, {'telephone': '(630) 275-5900', 'contacttype': 'customer support'}, {'telephone': '708-245-9000', 'contacttype': 'customer support'}, {'telephone': '(800) 543-7362', 'contacttype': 'customer support'}, nan, nan, nan, nan, nan, {'telephone': '(415) 982-2400', 'contacttype': 'customer support'}",contactpoint_Hospital
Test_corpus_143.csv,geo.latitude,"36.865172, 36.16266250610352, 31.0783727, 30.39340589999999, 27.7644, 30.150517, 40.28592300415039, 32.3705122, 41.7883128, 40.7644, 42.892188, 34.7492, 38.9996, 35.1333, 33.788, 40.7641718, 33.4706, 32.1812634, 29.5890748, 41.722, 44.677883, 39.248877, 39.6534151, 40.09571469999999, 41.7209424, 37.9830836, 42.3397, 28.335224, 42.3306, 41.09569399999999, 41.368804, 33.465137, 33.6706949, 33.013508, 33.044, 47.6614244, 42.6142543, 33.4653, 40.7630574, 32.8093717, 33.5058687, 40.4548817, 39.8283, 43.0212, 39.2696181, 42.7648887, 40.7393782, 40.50149080000001, 40.764493, 38.55493480000001",coordination_Hospital
Test_corpus_143.csv,geo.longitude,"-76.025902, -86.78160095214844, -97.3640297, -91.0944517, -82.6403, -92.036983, -76.6502456665039, -88.6975456, -87.6045656, -73.9539, -83.6423725, -92.322, -77.0968, -78.9931, -117.89, -73.9567148, -81.9899, -110.9658852, -95.6311215, -87.7328, -90.1788899, -94.648331, -79.9573549, -85.6814033, -87.69219799999999, -87.57125649999999, -71.105, -80.72319499999999, -71.2464, -85.109793, -85.035119, -112.057972, -111.9220325, -96.7914749, -96.8379, -122.2683743, -83.2760239, -86.8082, -74.3045065, -96.836827, -86.8020798, -79.9397796, -75.0083, -83.7047, -81.55994869999999, -71.0447859, -73.97562529999999, -74.45905599999999, -73.954617, -121.4564018",coordination_Hospital
Test_corpus_35.csv,geo.longitude,"nan, nan, nan, nan, -122.077927, -118.041122, nan, -73.94318, nan, nan, nan, nan, -89.80233, nan, -115.1369, nan, -77.62368, nan, nan, nan, nan, nan, -89.6864853, nan, nan, nan, nan, nan, nan, nan, nan, nan, -74.92961, nan, nan, nan, -84.34399, nan, nan, nan, -117.752357, -77.01271, -106.640511, nan, nan, nan, -90.38324, nan, -75.6717758, -87.92934",coordination_Hospital
Test_corpus_35.csv,geo.latitude,"nan, nan, nan, nan, 37.36925, 34.1337, nan, 40.61787, nan, nan, nan, nan, 35.20615, nan, 36.13182, nan, 43.12438, nan, nan, nan, nan, nan, 30.5297, nan, nan, nan, nan, nan, nan, nan, nan, nan, 40.2016068, nan, nan, nan, 39.25198, nan, nan, nan, 34.07793, 38.93115, 35.08568, nan, nan, nan, 43.3391075, nan, 39.69081, 41.9021873",coordination_Hospital
Test_corpus_49.csv,geo.longitude,"10.501586, 11.8928264, 14.0123534, 16.7394525, 12.456664, 15.8554972, 14.0310056, 11.2523819, 15.1849057, 15.278134, 16.770528, 8.5526664, 12.4179676, 16.3034929, 14.3314268, 11.9071985, 7.6706739, 9.7176594, 10.7259213, 16.8863913, 15.2700806, 15.0870866, 17.1226414, 12.0643601, 12.6638303, 13.6055831, 12.2857211, 12.0410367, 8.0312728, 14.8824406, 9.316376, 13.2284135, 17.343472, 12.4718628, 12.4508347, 10.4812037, 11.9367112, 15.2687223, 15.5196573, 12.6564217, 12.201401, 12.251246, 8.9014709, 12.5414783, 14.1966752, 11.1267452, 9.1141314, 9.4726316, 8.7940622, 12.414331",coordination_Hospital
Test_corpus_49.csv,geo.latitude,"43.846061, 45.4022892, 38.0283518, 40.8950438, 41.8749325, 38.3625313, 37.490566, 43.8104338, 37.7309196, 37.0793796, 39.1558026, 40.7201955, 41.8283789, 41.2296194, 40.859153, 46.0225149, 45.074284, 45.6830969, 46.0414251, 41.0982789, 37.099857, 37.527847, 39.3675701, 44.125174, 41.7310279, 45.9355218, 45.8957449, 44.2293109, 44.6994044, 37.653307, 40.3256337, 46.0773744, 40.7057261, 41.8218933, 41.8022369, 45.3014116, 46.7998045, 37.102775, 38.2068719, 42.5556153, 46.1389505, 45.674794, 44.4570168, 41.921441, 40.8267538, 46.0626166, 45.4680307, 40.9127363, 39.5577514, 41.9471027",coordination_Hospital
Test_corpus_60.csv,geo,"{'latitude': '40.8447819', 'longitude': '-73.8648268'}, {'longitude': '-73.9503679', 'latitude': '40.7870695'}, {'longitude': '-74.0059728', 'latitude': '40.7127753'}, {'latitude': '40.8447819', 'longitude': '-73.8648268'}, nan, nan, nan, nan, nan, nan, nan, nan, {'longitude': '-86.4602717', 'latitude': '35.483406'}, nan, nan, {'latitude': '47.5962326', 'longitude': '-120.6614765'}, {'latitude': '38.0405837', 'longitude': '-84.5037164'}, {'latitude': '38.0405837', 'longitude': '-84.5037164'}, {'latitude': '38.6608855', 'longitude': '-90.422618'}, nan, nan, nan, nan, nan, nan, nan, nan, {'latitude': '40.7019828', 'longitude': '-89.5905744'}, {'latitude': '40.5675388', 'longitude': '-89.640658'}, {'latitude': '40.6936488', 'longitude': '-89.5889864'}, nan, nan, nan, nan, nan, nan, nan, nan, {'longitude': '-87.8057707', 'latitude': '41.922094'}, {'longitude': '-87.6511754', 'latitude': '41.9367723'}, {'latitude': '41.7218793', 'longitude': '-87.7324115'}, {'longitude': '-88.0083625', 'latitude': '41.8183565'}, {'longitude': '-87.8863882', 'latitude': '41.7967451'}, {'latitude': '41.8962222', 'longitude': '-87.6218345'}, nan, nan, nan, nan, nan, {'latitude': '37.7749295', 'longitude': '-122.4194155'}",coordination_Hospital
Test_corpus_7.csv,geo.latitude,"0.5273899, -7.499264, -7.416978, -2.9558, -6.3068, -7.6090467, -6.0995535, -7.2512, -7.1294631, -7.3314006, -7.578581, -6.5841989, -2.9776775, -0.8706541, -6.3855071, -6.2051242, -8.1681808, 3.5687581, -4.549395, -8.5391532, -7.2201071, -7.6087052, -6.2923832, -6.1364529, -7.282737, -7.3215713, 3.5712309, -6.3830867, -6.1893317, -6.5284261, -6.1695, -0.9398922, -8.546527, -7.7187767, -7.3789393, 5.1221634, -6.956578, -8.061244, -7.5058134, -6.1766787, -6.1038094, -6.399784, -6.9199776, -6.32761, -5.1284721, -6.1186781, -6.813968, -0.9392545, -6.0629205, -6.1399005",coordination_Hospital
Test_corpus_7.csv,geo.longitude,"101.4422225, 112.498481, 109.243595, 104.7485, 106.7595, 109.5321143, 106.1409975, 112.7851, 111.7638523, 108.3629612, 112.237007, 106.7971169, 104.7423492, 100.3833746, 106.9545312, 106.6417306, 113.7050803, 98.7010998, 120.331206, 115.13221, 107.8976912, 109.5023431, 107.1508064, 106.9547303, 112.732061, 112.714057, 98.6603976, 106.9260003, 106.8743948, 107.4571171, 106.6267, 100.3536902, 115.119799, 109.7364064, 108.232671, 97.1563784, 112.504135, 112.062049, 110.7498259, 106.7896561, 106.1359584, 106.969419, 107.6125365, 106.7468151, 120.2491702, 106.1498872, 110.8371055, 100.3850137, 106.1185895, 106.9209589",coordination_Hospital
T2DV2_189.csv,Country,"POLAND, UK, SWEDEN, UK, UK, UK, UK, UK, BELGIUM, NORWAY, UK, NORWAY, UK, ITALY, UK, UK, AUSTRALIA, UK, SWEDEN, UK, POLAND, PORTUGAL, ITALY, UK, ITALY, ITALY, POLAND, AUSTRIA, UK, UK, UK, SWEDEN, AUSTRALIA, UK, POLAND, SWEDEN, ITALY, POLAND, AUSTRALIA, UK, NORWAY, SWITZERLAND, SWEDEN, UK, UK, PORTUGAL, ITALY, UK, SWEDEN, ITALY",country_Hospital
Test_corpus_140.csv,address.addresscountry,"????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????, ????????",country_Hospital
Test_corpus_143.csv,address.addresscountry,"US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US, US",country_Hospital
Test_corpus_49.csv,address.addresscountry,"IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT, IT",country_Hospital
Test_corpus_60.csv,address.addresscountry,"USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA, USA",country_Hospital
Test_corpus_7.csv,address.addresscountry,"Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia, Indonesia",country_Hospital
Test_corpus_14.csv,foundingdate,"2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001",Date_Hospital
T2DV2_222.csv,Director,"Dr Winnie Hong, Dr Chris Hayes, Dr Daryl Salmon, Dr S Raj Sundaraj, Dr Kok Eng Khor, Dr Charles Brooker, Dr Stephen Gibson, Dr Steven Faux, Dr John Collins, Dr David Gronow",Director
T2DV2_229.csv,Director,"Dr Winnie Hong, Dr Chris Hayes, Dr Daryl Salmon, Dr S Raj Sundaraj, Dr Kok Eng Khor, Dr Charles Brooker, Dr Stephen Gibson, Dr Steven Faux, Dr John Collins, Dr David Gronow",Director
T2DV2_222.csv,Contact,"wwlhong@yahoo.com.au, fiona.hodson@hnehealth.nsw.gov.au, daryl.salmon@SSWAHS.nsw.gov.au, sundaraj@bigpond.net.au, kokeng.khor@sesiahs.health.nsw.gov.au, mcousins@nsccahs.health.nsw.gov.au, nan, sfaux@stvincents.com.au, jonathand@chw.edu.au, davidwg@westgate.wh.usyd.edu.au",email_Hospital
T2DV2_229.csv,Contact,"wwlhong@yahoo.com.au, fiona.hodson@hnehealth.nsw.gov.au, daryl.salmon@SSWAHS.nsw.gov.au, sundaraj@bigpond.net.au, kokeng.khor@sesiahs.health.nsw.gov.au, mcousins@nsccahs.health.nsw.gov.au, nan, sfaux@stvincents.com.au, jonathand@chw.edu.au, davidwg@westgate.wh.usyd.edu.au",email_Hospital
Test_corpus_89.csv,contactpoint.email,"info@barbarabass.ch, nan, christian.oechslin@kieferklinik.ch, alexandre.kummer@hirslanden.ch, nan, sabine.heiniger@hin.ch, kinderarztpraxismitherz@hin.ch, d.zutter@rehaklinik-zihlschlacht.ch, sekretariat.professor-schneider@hin.ch, luginbuehl@klinik-impuls.ch, nan, nan, romana.goette@hirslanden.ch, nan, vera.schnyder@bluewin.ch, nan, kardiologie-aufdermaur@hin.ch, nan, hahn@handchir.ch, nan, schmid.leonardo-ortho@hin.ch, dieter.ettlin@hirslanden.ch, avonrohr@onkozentrum.ch, althaus-d@hin.ch, rudenz.schmid@nerv-zentrum.ch, nan, claudius.moeckel@hirslanden.ch, nan, thanh.dang@grangettes.ch, vjekoslav.ilijic@hirslanden.ch, muharrem.kuci@hirslanden.ch, fbouwmeester@hin.ch, christian.gmuer@hirslanden.ch, nan, nan, nan, veronique.dupont@zetup.ch, nan, nan, nan, zenhaeusern@rehazeno.ch, pietro.amantea@hin.ch, michael.cebulla@hin.ch, nan, john.robert@grangettes.ch, monald.meyer@hin.ch, nan, nan, christoph.haberthuer@hirslanden.ch, nan",email_Hospital
Test_corpus_89.csv,email,"nan, secretariat-drklein@hin.ch, info@kieferklinik.ch, nan, notfall.stephanshorn@hirslanden.ch, nan, nan, nan, nan, nan, info@bz-ost.ch, secretariat.roche@grangettes.ch, radiologie.stanna@hirslanden.ch, nan, nan, nan, nan, info@eye-laser-surgery.ch, sekretariat.handchirurgie@hin.ch, ebefeld@hin.ch, praxis.leonardo-ortho@hin.ch, nan, onkozentrum@hin.ch, nan, nan, secretariat@maxillofacial-geneve.ch, urologiezentrum.hirslanden@hirslanden.ch, nan, nan, salem-spital@hirslanden.ch, anaesthesie.stephanshorn@hirslanden.ch, nan, notfallzentrum.hirslanden@hirslanden.ch, nan, info@swiss-scoliosis.ch, eswiss@eswiss.center, info@zetup.ch, nan, jm.baumgartner@iprolink.ch, nan, nan, info@angiopraxis-wohlen.ch, fpluzern@hin.ch, nan, nan, nan, info@dianecho.ch, info.aweise@hin.ch, ifai-sekretariat@hirslanden.ch, ifai-sekretariat@hirslanden.ch",email_Hospital
