Species_Group,Region,PlotID,BE_PlotID,longitude,latitude,Year,Method,Species_richness,Abundances,Cover,Mean_abundance,conifer_cover,herb_cover
Saproxylic,SCH,SEW7,SEW7,13.69,53.11,2008,flight interception (FFB)  and funnel traps,24.0,46.0,,1.92,0.0,20.5
Saproxylic,SCH,SEW39,SEW39,13.87,52.92,2008,flight interception (FFB)  and funnel traps,37.0,84.0,,2.27,0.0,18.5
Saproxylic,SCH,SEW4,SEW4,13.85,52.92,2008,flight interception (FFB)  and funnel traps,26.0,54.0,,2.08,0.29,1.0
Saproxylic,SCH,SEW40,SEW40,13.86,52.91,2008,flight interception (FFB)  and funnel traps,34.0,77.0,,2.26,0.0,60.5
Saproxylic,SCH,SEW41,SEW41,13.91,52.91,2008,flight interception (FFB)  and funnel traps,24.0,38.0,,1.58,0.0,0.5
Saproxylic,SCH,SEW42,SEW42,13.91,52.9,2008,flight interception (FFB)  and funnel traps,20.0,34.0,,1.7,0.0,18.5
Saproxylic,SCH,SEW43,SEW43,13.93,52.9,2008,flight interception (FFB)  and funnel traps,33.0,60.0,,1.82,0.0,26.0
Saproxylic,SCH,SEW44,SEW44,13.86,52.92,2008,flight interception (FFB)  and funnel traps,30.0,62.0,,2.07,0.0,1.5
Saproxylic,SCH,SEW45,SEW45,13.84,53.05,2008,flight interception (FFB)  and funnel traps,25.0,77.0,,3.08,0.0,0.0
Saproxylic,SCH,SEW46,SEW46,13.78,53.07,2008,flight interception (FFB)  and funnel traps,36.0,62.0,,1.72,0.0,8.0
Saproxylic,SCH,SEW47,SEW47,13.77,53.07,2008,flight interception (FFB)  and funnel traps,25.0,48.0,,1.92,0.0,3.0
Saproxylic,SCH,SEW48,SEW48,13.85,53.05,2008,flight interception (FFB)  and funnel traps,25.0,43.0,,1.72,0.0,5.5
Saproxylic,SCH,SEW49,SEW49,13.89,52.89,2008,flight interception (FFB)  and funnel traps,48.0,94.0,,1.96,0.01,35.5
Saproxylic,BAY,T1_49,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,18.0,34.0,,1.89,0.12,67.0
Saproxylic,BAY,T1_5,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,14.0,25.0,,1.79,0.57,62.5
Saproxylic,SCH,SEW8,SEW8,13.93,53.19,2008,flight interception (FFB)  and funnel traps,32.0,82.0,,2.56,0.0,10.5
Saproxylic,SCH,SEW9,SEW9,13.81,53.04,2008,flight interception (FFB)  and funnel traps,37.0,120.0,,3.24,0.0,1.0
Saproxylic,BAY,T1_1,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,30.0,93.0,,3.1,0.91,19.0
Saproxylic,BAY,T1_2,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,50.0,257.0,,5.14,1.0,2.5
Saproxylic,BAY,T1_27,X0,13.42,48.94,2007,flight interception (FFB) and pitfall traps,41.0,290.0,,7.07,0.79,115.0
Saproxylic,BAY,T1_29,X0,13.42,48.94,2007,flight interception (FFB) and pitfall traps,34.0,72.0,,2.12,0.21,92.0
Saproxylic,BAY,T1_3,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,23.0,56.0,,2.43,0.72,237.5
Saproxylic,BAY,T1_30,X0,13.42,48.94,2007,flight interception (FFB) and pitfall traps,39.0,108.0,,2.77,0.0,46.5
Saproxylic,BAY,T1_34,X0,13.42,48.94,2007,flight interception (FFB) and pitfall traps,23.0,163.0,,7.09,1.0,127.5
Saproxylic,BAY,T1_38,X0,13.43,48.94,2007,flight interception (FFB) and pitfall traps,27.0,108.0,,4.0,1.0,104.5
Saproxylic,BAY,T1_39,X0,13.43,48.94,2007,flight interception (FFB) and pitfall traps,19.0,103.0,,5.42,0.65,114.0
Saproxylic,BAY,T1_4,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,16.0,40.0,,2.5,0.77,174.5
Saproxylic,BAY,T1_40,X0,13.43,48.94,2007,flight interception (FFB) and pitfall traps,31.0,134.0,,4.32,1.0,111.5
Saproxylic,BAY,T1_42,X0,13.43,48.95,2007,flight interception (FFB) and pitfall traps,32.0,91.0,,2.84,0.74,8.5
Saproxylic,BAY,T1_50,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,19.0,46.0,,2.42,0.71,63.5
Saproxylic,BAY,T1_51,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,19.0,66.0,,3.47,0.45,90.5
Saproxylic,BAY,T1_52,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,27.0,50.0,,1.85,0.0,176.0
Saproxylic,BAY,T1_53,X0,13.44,48.95,2007,flight interception (FFB) and pitfall traps,31.0,74.0,,2.39,0.0,89.0
Saproxylic,BAY,T1_54,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,18.0,46.0,,2.56,0.0,16.5
Saproxylic,BAY,T1_55,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,14.0,20.0,,1.43,0.18,66.0
Saproxylic,BAY,T1_56,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,15.0,31.0,,2.07,0.43,43.5
Saproxylic,BAY,T1_57,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,17.0,22.0,,1.29,0.85,50.5
Saproxylic,BAY,T1_58,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,18.0,27.0,,1.5,0.89,49.5
Saproxylic,BAY,T1_59,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,21.0,59.0,,2.81,0.33,111.5
Saproxylic,BAY,T1_60,X0,13.44,48.96,2007,flight interception (FFB) and pitfall traps,25.0,51.0,,2.04,0.6,125.0
Saproxylic,BAY,T1_61,X0,13.45,48.96,2007,flight interception (FFB) and pitfall traps,31.0,110.0,,3.55,1.0,110.0
Saproxylic,BAY,T1_64,X0,13.45,48.96,2007,flight interception (FFB) and pitfall traps,18.0,78.0,,4.33,1.0,116.0
Saproxylic,BAY,T1_65,X0,13.45,48.96,2007,flight interception (FFB) and pitfall traps,20.0,159.0,,7.95,0.0,162.0
Saproxylic,BAY,T1_66,X0,13.45,48.96,2007,flight interception (FFB) and pitfall traps,21.0,134.0,,6.38,1.0,158.0
Saproxylic,BAY,T1_8,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,16.0,53.0,,3.31,0.0,265.5
Saproxylic,BAY,T1_9,X0,13.4,48.92,2007,flight interception (FFB) and pitfall traps,26.0,82.0,,3.15,0.0,206.5
Saproxylic,BAY,T2_2,X0,13.36,48.92,2007,flight interception (FFB) and pitfall traps,12.0,15.0,,1.25,0.07,4.5
Saproxylic,BAY,T2_23,X0,13.37,48.94,2007,flight interception (FFB) and pitfall traps,26.0,68.0,,2.62,0.8,9.0
Saproxylic,BAY,T2_25,X0,13.37,48.94,2007,flight interception (FFB) and pitfall traps,33.0,76.0,,2.3,0.61,97.0
Saproxylic,BAY,T2_27,X0,13.37,48.94,2007,flight interception (FFB) and pitfall traps,35.0,162.0,,4.63,0.79,168.5
Saproxylic,BAY,T2_3,X0,13.36,48.92,2007,flight interception (FFB) and pitfall traps,18.0,33.0,,1.83,0.0,4.0
Saproxylic,BAY,T2_35,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,23.0,46.0,,2.0,0.28,59.5
Saproxylic,BAY,T2_36,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,25.0,58.0,,2.32,0.0,131.5
Saproxylic,BAY,T2_37,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,16.0,21.0,,1.31,0.74,42.0
Saproxylic,BAY,T2_38,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,5.0,11.0,,2.2,0.11,4.0
Saproxylic,BAY,T2_39,X0,13.38,48.95,2007,flight interception (FFB) and pitfall traps,20.0,26.0,,1.3,0.1,20.5
Saproxylic,BAY,T2_4,X0,13.36,48.92,2007,flight interception (FFB) and pitfall traps,17.0,33.0,,1.94,0.19,1.0
Saproxylic,BAY,T2_40,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,9.0,13.0,,1.44,0.51,30.0
Saproxylic,BAY,T2_41,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,21.0,38.0,,1.81,0.11,90.0
Saproxylic,BAY,T2_42,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,18.0,29.0,,1.61,0.09,127.5
Saproxylic,BAY,T2_44,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,9.0,19.0,,2.11,0.26,50.0
Saproxylic,BAY,T2_47,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,20.0,44.0,,2.2,0.0,105.5
Saproxylic,BAY,T2_48,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,17.0,45.0,,2.65,0.55,190.0
Saproxylic,BAY,T2_49,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,19.0,97.0,,5.11,0.6,140.5
Saproxylic,BAY,T2_50,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,12.0,22.0,,1.83,0.54,41.0
Saproxylic,BAY,T2_51,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,13.0,27.0,,2.08,0.0,0.5
Saproxylic,BAY,T2_52,X0,13.38,48.97,2007,flight interception (FFB) and pitfall traps,17.0,26.0,,1.53,0.0,27.5
Saproxylic,BAY,T2_53,X0,13.38,48.97,2007,flight interception (FFB) and pitfall traps,27.0,63.0,,2.33,0.0,109.0
Saproxylic,BAY,T2_54,X0,13.38,48.97,2007,flight interception (FFB) and pitfall traps,18.0,27.0,,1.5,0.0,36.0
Saproxylic,BAY,T2_55,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,26.0,40.0,,1.54,0.0,73.5
Saproxylic,BAY,T2_56,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,34.0,140.0,,4.12,1.0,127.5
Saproxylic,BAY,T2_58,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,8.0,10.0,,1.25,1.0,168.0
Saproxylic,BAY,T2_59,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,16.0,67.0,,4.19,1.0,133.5
Saproxylic,BAY,T2_60,X0,13.39,48.97,2007,flight interception (FFB) and pitfall traps,18.0,129.0,,7.17,1.0,163.5
Saproxylic,BAY,T2_65,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,13.0,28.0,,2.15,0.96,148.5
Saproxylic,BAY,T2_45,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,14.0,18.0,,1.29,0.1,6.0
Saproxylic,BAY,T2_46,X0,13.38,48.96,2007,flight interception (FFB) and pitfall traps,11.0,23.0,,2.09,0.52,94.5
Saproxylic,BAY,T2_70,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,29.0,84.0,,2.9,1.0,206.5
Saproxylic,BAY,T2_71,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,26.0,85.0,,3.27,1.0,208.0
Saproxylic,BAY,T2_73,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,22.0,108.0,,4.91,1.0,290.5
Saproxylic,BAY,T2_74,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,14.0,51.0,,3.64,1.0,156.0
Saproxylic,BAY,T2_75,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,23.0,135.0,,5.87,1.0,220.5
Saproxylic,BAY,T2_78,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,25.0,58.0,,2.32,1.0,143.5
Saproxylic,BAY,T2_79,X0,13.4,48.98,2007,flight interception (FFB) and pitfall traps,25.0,82.0,,3.28,1.0,166.0
Saproxylic,BAY,T2_81,X0,13.41,48.99,2007,flight interception (FFB) and pitfall traps,28.0,87.0,,3.11,1.0,190.0
Saproxylic,BAY,T2_9,X0,13.37,48.93,2007,flight interception (FFB) and pitfall traps,31.0,142.0,,4.58,0.48,10.5
Saproxylic,BAY,T3_1,X0,13.29,49.05,2007,flight interception (FFB) and pitfall traps,15.0,32.0,,2.13,0.92,79.5
Saproxylic,BAY,T3_10,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,20.0,30.0,,1.5,0.38,27.5
Saproxylic,BAY,T3_12,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,12.0,24.0,,2.0,0.59,3.5
Saproxylic,BAY,T2_66,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,24.0,94.0,,3.92,0.79,161.0
Saproxylic,BAY,T2_67,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,30.0,488.0,,16.27,1.0,166.0
Saproxylic,BAY,T2_68,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,2.0,2.0,,1.0,0.5,182.0
Saproxylic,BAY,T2_69,X0,13.39,48.98,2007,flight interception (FFB) and pitfall traps,19.0,63.0,,3.32,1.0,172.0
Saproxylic,BAY,T3_25,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,13.0,27.0,,2.08,0.26,2.0
Saproxylic,BAY,T3_26,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,12.0,26.0,,2.17,0.29,3.5
Saproxylic,BAY,T3_27,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,18.0,40.0,,2.22,0.14,12.0
Saproxylic,BAY,T3_28,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,18.0,37.0,,2.06,0.61,67.5
Saproxylic,BAY,T3_29,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,13.0,34.0,,2.62,0.0,24.5
Saproxylic,BAY,T3_3,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,18.0,37.0,,2.06,1.0,6.0
Saproxylic,BAY,T3_30,X0,13.3,49.08,2007,flight interception (FFB) and pitfall traps,19.0,30.0,,1.58,0.14,63.5
Saproxylic,BAY,T3_31,X0,13.31,49.08,2007,flight interception (FFB) and pitfall traps,16.0,37.0,,2.31,0.52,39.5
Saproxylic,BAY,T3_33,X0,13.31,49.08,2007,flight interception (FFB) and pitfall traps,20.0,49.0,,2.45,0.0,93.0
Saproxylic,BAY,T3_36,X0,13.31,49.08,2007,flight interception (FFB) and pitfall traps,26.0,50.0,,1.92,0.0,2.5
Saproxylic,BAY,T3_16,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,31.0,90.0,,2.9,0.9,25.5
Saproxylic,BAY,T3_17,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,22.0,48.0,,2.18,1.0,201.0
Saproxylic,BAY,T3_20,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,13.0,25.0,,1.92,0.27,36.5
Saproxylic,BAY,T3_22,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,11.0,16.0,,1.45,0.24,64.5
Saproxylic,BAY,T3_23,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,12.0,26.0,,2.17,0.43,0.0
Saproxylic,BAY,T3_24,X0,13.3,49.07,2007,flight interception (FFB) and pitfall traps,9.0,14.0,,1.56,0.37,1.0
Saproxylic,BAY,T3_48,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,13.0,40.0,,3.08,0.47,39.5
Saproxylic,BAY,T3_49,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,26.0,74.0,,2.85,0.38,89.0
Saproxylic,BAY,T3_5,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,18.0,79.0,,4.39,0.64,124.5
Saproxylic,BAY,T3_50,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,23.0,70.0,,3.04,1.0,251.0
Saproxylic,BAY,T3_51,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,23.0,72.0,,3.13,1.0,103.0
Saproxylic,BAY,T3_52,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,27.0,63.0,,2.33,1.0,74.0
Saproxylic,BAY,T3_53,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,21.0,89.0,,4.24,1.0,94.5
Saproxylic,BAY,T3_54,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,29.0,62.0,,2.14,1.0,144.5
Saproxylic,BAY,T3_37,X0,13.31,49.08,2007,flight interception (FFB) and pitfall traps,21.0,69.0,,3.29,0.07,2.0
Saproxylic,BAY,T3_38,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,11.0,25.0,,2.27,0.0,4.5
Saproxylic,BAY,T3_39,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,17.0,39.0,,2.29,0.23,11.0
Saproxylic,BAY,T3_40,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,21.0,48.0,,2.29,0.52,107.5
Saproxylic,BAY,T3_42,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,20.0,42.0,,2.1,0.98,5.5
Saproxylic,BAY,T3_45,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,15.0,35.0,,2.33,0.48,108.0
Saproxylic,BAY,T3_46,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,20.0,36.0,,1.8,0.8,47.5
Saproxylic,BAY,T3_47,X0,13.31,49.09,2007,flight interception (FFB) and pitfall traps,32.0,67.0,,2.09,0.83,92.5
Saproxylic,BAY,T4_22,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,17.0,26.0,,1.53,0.46,7.0
Saproxylic,BAY,T4_23,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,17.0,40.0,,2.35,0.0,15.5
Saproxylic,BAY,T4_24,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,8.0,18.0,,2.25,0.24,4.0
Saproxylic,BAY,T4_26,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,17.0,29.0,,1.71,0.03,9.0
Saproxylic,BAY,T4_27,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,14.0,23.0,,1.64,0.55,9.5
Saproxylic,BAY,T4_28,X0,13.24,49.1,2007,flight interception (FFB) and pitfall traps,11.0,20.0,,1.82,0.85,126.5
Saproxylic,BAY,T4_29,X0,13.24,49.1,2007,flight interception (FFB) and pitfall traps,19.0,33.0,,1.74,1.0,70.0
Saproxylic,BAY,T3_55,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,15.0,24.0,,1.6,1.0,85.0
Saproxylic,BAY,T3_56,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,14.0,26.0,,1.86,1.0,96.0
Saproxylic,BAY,T3_57,X0,13.32,49.1,2007,flight interception (FFB) and pitfall traps,15.0,61.0,,4.07,1.0,114.0
Saproxylic,BAY,T3_6,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,22.0,65.0,,2.95,0.86,97.5
Saproxylic,BAY,T3_9,X0,13.29,49.06,2007,flight interception (FFB) and pitfall traps,24.0,45.0,,1.88,0.31,3.0
Saproxylic,BAY,T4_10,X0,13.21,49.1,2007,flight interception (FFB) and pitfall traps,17.0,27.0,,1.59,0.58,78.0
Saproxylic,BAY,T4_14,X0,13.22,49.1,2007,flight interception (FFB) and pitfall traps,9.0,19.0,,2.11,0.86,12.0
Saproxylic,BAY,T4_20,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,0.0,0.0,,0.0,0.7,0.0
Saproxylic,BAY,T4_21,X0,13.23,49.1,2007,flight interception (FFB) and pitfall traps,12.0,44.0,,3.67,0.54,4.0
Saproxylic,BAY,T4_45,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,17.0,22.0,,1.29,0.0,31.0
Saproxylic,BAY,T4_46,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,10.0,12.0,,1.2,0.5,4.5
Saproxylic,BAY,T4_47,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,13.0,16.0,,1.23,0.72,27.5
Saproxylic,BAY,T4_48,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,19.0,24.0,,1.26,0.26,7.5
Saproxylic,BAY,T4_49,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,21.0,44.0,,2.1,0.81,7.5
Saproxylic,BAY,T4_35,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,16.0,24.0,,1.5,0.37,152.0
Saproxylic,BAY,T4_36,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,23.0,68.0,,2.96,0.26,4.5
Saproxylic,BAY,T4_37,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,13.0,30.0,,2.31,0.37,13.0
Saproxylic,BAY,T4_38,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,23.0,31.0,,1.35,0.0,110.0
Saproxylic,BAY,T4_39,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,15.0,17.0,,1.13,0.23,1.5
Saproxylic,BAY,T4_4,X0,13.2,49.1,2007,flight interception (FFB) and pitfall traps,15.0,42.0,,2.8,0.42,1.0
Saproxylic,BAY,T4_40,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,10.0,19.0,,1.9,0.15,11.0
Saproxylic,BAY,T4_41,X0,13.25,49.1,2007,flight interception (FFB) and pitfall traps,13.0,17.0,,1.31,0.0,1.5
Saproxylic,BAY,T4_42,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,10.0,11.0,,1.1,0.0,6.0
Saproxylic,BAY,T4_43,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,21.0,33.0,,1.57,0.18,61.0
Saproxylic,BAY,T4_44,X0,13.26,49.1,2007,flight interception (FFB) and pitfall traps,11.0,19.0,,1.73,0.91,6.5
Saproxylic,BAY,T4_75,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,4.0,9.0,,2.25,0.95,143.5
Saproxylic,BAY,T4_76,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,16.0,52.0,,3.25,0.97,118.0
Saproxylic,BAY,T4_77,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,16.0,32.0,,2.0,1.0,141.5
Saproxylic,BAY,T4_50,X0,13.27,49.1,2007,flight interception (FFB) and pitfall traps,27.0,128.0,,4.74,0.44,11.5
Saproxylic,BAY,T4_51,X0,13.27,49.1,2007,flight interception (FFB) and pitfall traps,38.0,181.0,,4.76,0.76,95.0
Saproxylic,BAY,T4_53,X0,13.27,49.1,2007,flight interception (FFB) and pitfall traps,27.0,50.0,,1.85,0.81,22.0
Saproxylic,BAY,T4_59,X0,13.28,49.1,2007,flight interception (FFB) and pitfall traps,13.0,27.0,,2.08,0.87,96.0
Saproxylic,BAY,T4_62,X0,13.28,49.1,2007,flight interception (FFB) and pitfall traps,6.0,7.0,,1.17,0.45,73.0
Saproxylic,BAY,T4_64,X0,13.29,49.1,2007,flight interception (FFB) and pitfall traps,11.0,20.0,,1.82,0.43,126.0
Saproxylic,BAY,T4_65,X0,13.29,49.1,2007,flight interception (FFB) and pitfall traps,25.0,57.0,,2.28,0.61,49.0
Saproxylic,BAY,T4_7,X0,13.21,49.1,2007,flight interception (FFB) and pitfall traps,17.0,35.0,,2.06,0.87,0.5
Saproxylic,BAY,T4_70,X0,13.29,49.1,2007,flight interception (FFB) and pitfall traps,22.0,86.0,,3.91,0.96,66.0
Saproxylic,BAY,T4_71,X0,13.29,49.1,2007,flight interception (FFB) and pitfall traps,17.0,44.0,,2.59,1.0,136.0
Saproxylic,BAY,T4_72,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,23.0,64.0,,2.78,1.0,153.0
Saproxylic,BAY,T4_73,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,24.0,37.0,,1.54,1.0,143.0
Saproxylic,BAY,T4_74,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,21.0,65.0,,3.1,1.0,109.0
Necrophagous,STE,2EB24,X0,10.46,49.87,2016,flight interception (FFB) and pitfall traps,2.0,4.0,,2.0,0.0,15.5
Saproxylic,BAY,T4_78,X0,13.3,49.1,2007,flight interception (FFB) and pitfall traps,12.0,28.0,,2.33,0.79,151.5
Saproxylic,BAY,T4_79,X0,13.31,49.1,2007,flight interception (FFB) and pitfall traps,10.0,20.0,,2.0,0.75,148.5
Saproxylic,BAY,T4_8,X0,13.21,49.1,2007,flight interception (FFB) and pitfall traps,36.0,84.0,,2.33,0.5,106.0
Saproxylic,BAY,T4_80,X0,13.31,49.1,2007,flight interception (FFB) and pitfall traps,14.0,27.0,,1.93,1.0,189.0
Saproxylic,BAY,T4_81,X0,13.31,49.1,2007,flight interception (FFB) and pitfall traps,7.0,24.0,,3.43,1.0,177.0
Saproxylic,BAY,T4_82,X0,13.31,49.1,2007,flight interception (FFB) and pitfall traps,13.0,34.0,,2.62,1.0,185.5
Saproxylic,BAY,T4_83,X0,13.31,49.1,2007,flight interception (FFB) and pitfall traps,10.0,27.0,,2.7,0.6,176.0
Saproxylic,BAY,T4_84,X0,13.31,49.1,2007,flight interception (FFB) and pitfall traps,11.0,33.0,,3.0,0.94,229.0
Saproxylic,BAY,T4_9,X0,13.21,49.1,2007,flight interception (FFB) and pitfall traps,14.0,30.0,,2.14,0.48,94.5
Necrophagous,STE,2EB16,X0,10.5,49.81,2016,flight interception (FFB) and pitfall traps,4.0,16.0,,4.0,0.04,29.0
Necrophagous,STE,2EB17,X0,10.5,49.81,2016,flight interception (FFB) and pitfall traps,7.0,35.0,,5.0,0.0,11.0
Necrophagous,STE,2EB18,X0,10.5,49.81,2016,flight interception (FFB) and pitfall traps,5.0,34.0,,6.8,0.0,30.0
Necrophagous,STE,2EB19,X0,10.5,49.81,2016,flight interception (FFB) and pitfall traps,4.0,15.0,,3.75,0.0,23.0
Necrophagous,STE,2EB20,X0,10.5,49.81,2016,flight interception (FFB) and pitfall traps,9.0,169.0,,18.78,0.1,20.0
Necrophagous,STE,2EB21,X0,10.5,49.81,2016,flight interception (FFB) and pitfall traps,9.0,95.0,,10.56,0.0,83.5
Necrophagous,STE,2EB25,X0,10.46,49.87,2016,flight interception (FFB) and pitfall traps,3.0,12.0,,4.0,0.02,6.0
Necrophagous,STE,2FA09,X0,10.57,49.92,2016,flight interception (FFB) and pitfall traps,5.0,55.0,,11.0,0.0,159.0
Necrophagous,STE,2FA13,X0,10.57,49.92,2016,flight interception (FFB) and pitfall traps,3.0,29.0,,9.67,0.0,78.5
Necrophagous,STE,2FA14,X0,10.58,49.92,2016,flight interception (FFB) and pitfall traps,3.0,81.0,,27.0,0.0,27.5
Necrophagous,STE,2FA16,X0,10.57,49.92,2016,flight interception (FFB) and pitfall traps,5.0,44.0,,8.8,0.0,133.0
Necrophagous,STE,2FA17,X0,10.59,49.93,2016,flight interception (FFB) and pitfall traps,3.0,20.0,,6.67,0.0,11.0
Necrophagous,STE,2FA19,X0,10.59,49.93,2016,flight interception (FFB) and pitfall traps,2.0,5.0,,2.5,0.19,23.0
Necrophagous,STE,2FA21,X0,10.59,49.93,2016,flight interception (FFB) and pitfall traps,7.0,97.0,,13.86,0.02,48.0
Necrophagous,STE,2FA23,X0,10.59,49.93,2016,flight interception (FFB) and pitfall traps,2.0,2.0,,1.0,0.0,2.5
Necrophagous,STE,3EB08,X0,10.52,49.85,2016,flight interception (FFB) and pitfall traps,5.0,99.0,,19.8,0.0,17.5
Necrophagous,STE,3EB10,X0,10.52,49.85,2016,flight interception (FFB) and pitfall traps,3.0,11.0,,3.67,0.0,18.0
Necrophagous,STE,3EB11,X0,10.52,49.85,2016,flight interception (FFB) and pitfall traps,5.0,23.0,,4.6,0.0,12.0
Necrophagous,STE,3EB12,X0,10.52,49.85,2016,flight interception (FFB) and pitfall traps,6.0,37.0,,6.17,0.0,5.0
Necrophagous,STE,3EB15,X0,10.53,49.85,2016,flight interception (FFB) and pitfall traps,4.0,8.0,,2.0,0.0,7.5
Necrophagous,STE,3EB17,X0,10.53,49.85,2016,flight interception (FFB) and pitfall traps,6.0,73.0,,12.17,0.0,10.5
