Habitat_type,Sampling_regime,PlotIDYear,Exploratory,PlotID,CollectionYear,biomass,abundance_unidentified_identified,abundance_identified,species,abundance_carnivore,species_carnivore,biomass_carnivore,abundance_herbivore,species_herbivore,biomass_herbivore,abundance_omnivore,species_omnivore,biomass_omnivore,landuse_intensity,temprature
grassland,annual,SEG30_2013,SCH,SEG30,2013,6733.076861,1400,152,30,4,2,195.2004738,141,25,6384.705761,6,2,152.0379454,1.28,0.740312583
grassland,annual,SEG30_2014,SCH,SEG30,2014,6514.787876,352,76,27,10,4,424.1608015,36,19,5011.159703,30,4,1079.467372,1.28,3.004298583
grassland,annual,SEG30_2015,SCH,SEG30,2015,1809.518973,261,121,31,13,11,209.4779524,107,19,1595.722336,1,1,4.318684691,1.28,2.8136735
grassland,annual,SEG30_2016,SCH,SEG30,2016,3753.963616,327,137,30,5,4,445.2417034,126,24,3163.940726,6,2,144.7811871,1.28,3.64028562
grassland,annual,SEG30_2017,SCH,SEG30,2017,2575.521096,350,89,31,5,4,234.1871158,76,26,2128.941042,8,1,212.3929382,1.28,1.306774167
grassland,annual,SEG31_2008,SCH,SEG31,2008,11981.08962,482,239,31,2,1,31.38676972,225,27,11812.09572,12,3,137.6071303,1.28,3.257809835
grassland,annual,SEG31_2009,SCH,SEG31,2009,1752.994639,336,67,25,9,8,218.0690837,51,13,1498.679395,6,3,34.37117254,1.28,1.107461583
grassland,annual,SEG31_2010,SCH,SEG31,2010,2091.322674,369,98,25,3,3,67.51513597,89,20,1952.39663,6,2,71.41090883,1.28,-0.2264275
grassland,annual,SEG31_2011,SCH,SEG31,2011,1756.946414,121,60,25,5,3,192.0785242,53,20,1537.628467,2,2,27.23942284,1.28,-0.374753167
grassland,annual,SEG31_2012,SCH,SEG31,2012,955.4369465,283,59,29,6,5,146.0345306,51,22,778.534614,2,2,30.86780196,1.28,2.523492167
grassland,annual,SEG31_2013,SCH,SEG31,2013,9301.70536,340,133,41,10,7,1211.505519,114,31,8072.02624,3,1,12.95605407,1.28,0.868312167
grassland,annual,SEG31_2014,SCH,SEG31,2014,4489.429772,220,61,20,3,3,70.34237795,46,16,4144.038536,12,1,275.0488578,1.28,3.109267417
grassland,annual,SEG31_2015,SCH,SEG31,2015,3357.474001,335,108,26,6,6,19.63380965,100,19,3291.998715,2,1,45.84147629,1.28,2.883680417
grassland,annual,SEG31_2017,SCH,SEG31,2017,8741.643713,737,161,50,6,4,235.4279887,148,43,8346.230715,7,3,159.9850092,1.28,1.367503583
grassland,annual,SEG32_2008,SCH,SEG32,2008,6942.811942,345,147,25,7,2,107.6710398,126,19,6574.538311,12,2,256.4468043,1.28,3.408763884
grassland,annual,SEG32_2009,SCH,SEG32,2009,2773.735982,542,86,26,10,4,52.88164509,71,19,2706.159101,3,1,12.95605407,1.28,1.174114667
grassland,annual,SEG32_2010,SCH,SEG32,2010,2793.079829,243,73,19,1,1,42.8060299,71,17,2727.353061,1,1,22.92073815,1.28,-0.144138583
grassland,annual,SEG32_2011,SCH,SEG32,2011,2516.864026,177,71,27,4,2,139.9445781,65,23,2338.305325,2,2,38.61412301,1.28,-0.126208167
grassland,annual,SEG32_2012,SCH,SEG32,2012,2529.831926,231,93,24,2,2,27.21987324,84,19,2390.765242,7,3,111.8468103,1.28,1.920771405
grassland,annual,SEG32_2013,SCH,SEG32,2013,9193.955283,1707,209,41,3,3,86.00756599,193,30,8815.956806,10,5,284.8272566,1.28,1.384562667
grassland,annual,SEG32_2014,SCH,SEG32,2014,4048.364786,200,61,28,1,1,8.123779285,49,26,3788.112887,11,1,252.1281196,1.28,3.553388833
grassland,annual,SEG32_2015,SCH,SEG32,2015,4141.899194,306,158,26,9,7,120.0482779,140,16,3859.995733,9,3,161.8551831,1.28,3.30656925
grassland,annual,SEG32_2016,SCH,SEG32,2016,4738.604384,393,232,25,3,3,19.6070598,219,20,4464.391289,10,2,254.6060353,1.28,4.04647
grassland,annual,SEG32_2017,SCH,SEG32,2017,2250.437187,464,81,31,5,4,65.99087907,67,24,1924.127988,9,3,260.3183202,1.28,1.727684
grassland,annual,SEG33_2008,SCH,SEG33,2008,6004.496242,479,207,20,3,2,73.34837028,204,18,5931.147871,0,0,0,1.84,5.331215455
grassland,annual,SEG33_2009,SCH,SEG33,2009,6116.846686,994,329,40,5,3,91.11847998,311,33,5484.0575,12,3,540.5380252,1.84,0.690503583
grassland,annual,SEG33_2010,SCH,SEG33,2010,774.5150404,183,45,15,5,4,155.6097652,37,8,546.9442024,3,3,71.96107278,1.84,-0.594152583
grassland,annual,SEG33_2011,SCH,SEG33,2011,3383.303814,387,65,37,14,9,274.5218407,49,26,2738.858357,2,2,369.9236166,1.84,-0.770114917
grassland,annual,SEG33_2012,SCH,SEG33,2012,4885.769095,807,139,40,10,7,253.3320701,127,31,4582.967169,2,2,49.46985542,1.84,1.34705595
grassland,annual,SEG33_2013,SCH,SEG33,2013,4957.518131,699,202,26,15,7,733.9074407,185,17,4177.075931,0,0,0,1.84,0.49250675
grassland,annual,SEG33_2014,SCH,SEG33,2014,3860.302111,253,67,23,3,3,212.3963127,57,17,3481.53468,7,3,166.3711183,1.84,2.61432625
grassland,annual,SEG33_2015,SCH,SEG33,2015,4273.535455,249,74,26,9,4,292.1387316,63,20,3947.249664,2,2,34.14705956,1.84,2.553833667
grassland,annual,SEG33_2016,SCH,SEG33,2016,1473.342482,445,149,23,6,5,274.2037897,142,17,1192.448567,1,1,6.690125197,1.84,3.406387686
grassland,annual,SEG33_2017,SCH,SEG33,2017,485.7581531,376,41,23,7,7,150.9797088,33,15,274.942748,1,1,59.83569633,1.84,0.939107917
grassland,annual,SEG34_2008,SCH,SEG34,2008,2172.398604,567,77,17,1,1,2.781813352,74,14,2145.563371,1,1,22.92073815,1.81,5.636628678
grassland,annual,SEG34_2009,SCH,SEG34,2009,12107.99513,673,119,29,3,3,16.50341186,113,24,12029.95685,3,2,61.53486115,1.81,0.96512825
grassland,annual,SEG34_2010,SCH,SEG34,2010,7534.654188,180,43,16,5,3,304.2789596,33,10,6883.33913,5,3,347.0360981,1.81,-0.261245833
grassland,annual,SEG34_2012,SCH,SEG34,2012,2078.716493,479,67,19,4,3,144.7086117,61,14,1903.140079,2,2,30.86780196,1.81,1.717686033
grassland,annual,SEG34_2013,SCH,SEG34,2013,4560.401472,758,206,38,11,6,241.6569696,187,29,4298.328569,3,2,17.38342815,1.81,0.820027833
grassland,annual,SEG34_2014,SCH,SEG34,2014,5283.772838,232,77,29,5,2,55.97993952,63,24,4206.436699,9,3,1021.356199,1.81,3.0169165
grassland,annual,SEG34_2015,SCH,SEG34,2015,813.7712942,355,61,22,3,3,276.8017162,58,19,536.969578,0,0,0,1.81,2.884295083
grassland,annual,SEG34_2017,SCH,SEG34,2017,2337.451402,502,73,21,5,3,52.04027692,64,17,2193.728172,4,1,91.68295259,1.81,1.323305667
grassland,annual,SEG35_2008,SCH,SEG35,2008,7695.236012,347,180,25,3,3,82.31141814,173,20,7543.029698,3,1,68.76221444,1.8,5.737127769
grassland,annual,SEG35_2009,SCH,SEG35,2009,4349.888885,470,71,31,3,3,7.901862966,65,25,4310.930136,2,2,30.4503849,1.8,0.7655935
grassland,annual,SEG35_2010,SCH,SEG35,2010,4235.919558,102,26,16,1,1,2.781813352,24,14,4217.44436,1,1,15.69338486,1.8,-0.472912917
grassland,annual,SEG35_2012,SCH,SEG35,2012,7683.243125,459,137,31,13,7,227.1685315,121,23,7376.427242,3,1,79.64735181,1.8,1.884669091
grassland,annual,SEG35_2013,SCH,SEG35,2013,6752.156049,772,167,39,8,6,431.6287616,138,27,6192.360616,8,4,118.1774383,1.8,0.9863505
grassland,annual,SEG35_2014,SCH,SEG35,2014,8265.992046,178,53,25,4,3,114.1536782,47,20,7761.077643,2,2,390.7607247,1.8,3.261489417
grassland,annual,SEG35_2015,SCH,SEG35,2015,3123.684695,310,95,29,8,6,150.8864744,78,22,2766.511577,9,1,206.2866433,1.8,3.117110833
grassland,annual,SEG35_2016,SCH,SEG35,2016,1926.978729,267,102,19,0,0,0,102,19,1926.978729,0,0,0,1.8,3.934848843
grassland,annual,SEG35_2017,SCH,SEG35,2017,3739.08086,630,77,38,14,11,287.4640176,62,26,3425.067726,1,1,26.54911727,1.8,1.58035425
grassland,annual,SEG36_2008,SCH,SEG36,2008,7071.919598,721,219,27,9,5,323.0000795,208,20,6692.542026,2,2,56.37749214,1.61,5.496150165
grassland,annual,SEG36_2009,SCH,SEG36,2009,4412.693283,830,142,29,8,4,15.33393656,130,22,4378.972594,4,3,18.3867531,1.61,0.80739625
grassland,annual,SEG36_2010,SCH,SEG36,2010,1856.31697,225,32,15,3,3,23.76931424,28,11,1809.626918,1,1,22.92073815,1.61,-0.38709725
grassland,annual,SEG36_2012,SCH,SEG36,2012,5866.624002,672,152,31,7,5,252.0693443,144,25,5588.005541,1,1,26.54911727,1.61,1.551208595
grassland,annual,SEG36_2013,SCH,SEG36,2013,4181.070573,917,241,49,14,8,766.8806166,211,36,3195.184489,8,3,209.7552208,1.61,0.707294917
grassland,annual,SEG36_2014,SCH,SEG36,2014,10049.20164,441,111,30,10,5,331.7385947,99,24,9708.825672,2,1,8.637369382,1.61,2.798197917
grassland,annual,SEG36_2015,SCH,SEG36,2015,1115.72397,165,44,23,5,4,317.8095858,38,18,793.5956993,1,1,4.318684691,1.61,2.708094167
grassland,annual,SEG36_2016,SCH,SEG36,2016,5631.312104,296,152,24,2,2,274.3367807,148,20,5189.641133,2,2,167.3341905,1.61,3.574976116
grassland,annual,SEG36_2017,SCH,SEG36,2017,2405.15484,158,39,23,10,10,374.7276996,28,12,2003.878023,1,1,26.54911727,1.61,1.079704833
grassland,annual,SEG37_2008,SCH,SEG37,2008,9907.761875,1008,426,54,22,10,1167.604437,328,40,7291.810514,63,2,1436.77915,1.7,2.963471405
grassland,annual,SEG37_2009,SCH,SEG37,2009,3571.520767,553,189,25,4,3,147.2619581,183,20,3398.477203,2,2,25.78160495,1.7,0.87366675
grassland,annual,SEG37_2010,SCH,SEG37,2010,1975.82714,174,48,29,5,4,70.98545628,37,21,1750.59792,6,4,154.2437638,1.7,-0.422232583
grassland,annual,SEG37_2011,SCH,SEG37,2011,894.9028315,219,56,11,0,0,0,56,11,894.9028315,0,0,0,1.7,-0.57673275
grassland,annual,SEG37_2012,SCH,SEG37,2012,746.2844804,410,97,15,8,6,62.00004088,88,8,643.15689,0,0,0,1.7,1.49652843
grassland,annual,SEG37_2013,SCH,SEG37,2013,2708.749539,745,266,32,8,6,159.7344017,253,22,2417.674225,5,4,131.340913,1.7,0.570517167
grassland,annual,SEG37_2014,SCH,SEG37,2014,1847.135313,263,79,25,5,5,89.04788976,66,16,1589.803555,8,4,168.283869,1.7,2.835711667
grassland,annual,SEG37_2015,SCH,SEG37,2015,9144.326028,872,367,63,13,7,178.9023728,347,52,8442.532724,7,4,522.8909314,1.7,2.602878333
grassland,annual,SEG37_2016,SCH,SEG37,2016,9561.127036,1342,420,51,7,6,149.9582364,401,41,9218.595944,12,4,192.5728558,1.7,3.542799669
grassland,annual,SEG37_2017,SCH,SEG37,2017,15159.05117,884,225,50,14,7,632.4963254,208,41,14433.31183,3,2,93.24301681,1.7,1.123648917
grassland,annual,SEG38_2008,SCH,SEG38,2008,7627.907404,1037,489,30,3,3,66.77610567,465,24,7328.849845,21,3,232.2814529,2.32,2.942299835
grassland,annual,SEG38_2009,SCH,SEG38,2009,1880.031126,526,167,37,12,7,204.280549,151,28,1621.271731,4,2,54.47884567,2.32,0.812913167
grassland,annual,SEG38_2010,SCH,SEG38,2010,7224.328185,236,84,24,4,4,402.0392414,78,18,6795.049521,2,2,27.23942284,2.32,-0.301236167
grassland,annual,SEG38_2011,SCH,SEG38,2011,7548.621872,589,183,49,8,6,178.636364,167,39,7172.994533,8,4,196.9909751,2.32,-0.441017667
grassland,annual,SEG38_2012,SCH,SEG38,2012,5541.588677,800,136,37,14,9,785.9073596,114,25,4650.158757,4,2,95.31133171,2.32,1.590048512
grassland,annual,SEG38_2013,SCH,SEG38,2013,3565.243159,916,267,32,17,7,303.8583477,243,22,3116.196761,7,3,145.1880503,2.32,0.771732667
grassland,annual,SEG38_2014,SCH,SEG38,2014,2584.27951,360,103,31,7,5,69.98874329,92,24,2412.181603,4,2,102.1091642,2.32,3.0577985
grassland,annual,SEG38_2015,SCH,SEG38,2015,2770.302601,358,118,39,19,11,277.9182974,99,28,2492.384304,0,0,0,2.32,2.7770205
grassland,annual,SEG38_2017,SCH,SEG38,2017,823.6635657,308,93,26,7,6,60.80162855,83,17,680.0451319,3,3,82.81680519,2.32,1.163566167
grassland,annual,SEG39_2008,SCH,SEG39,2008,3852.802528,337,109,29,4,4,72.18039167,105,25,3780.622136,0,0,0,1.34,5.612672314
grassland,annual,SEG39_2009,SCH,SEG39,2009,8779.474966,672,215,38,2,2,56.31676055,211,34,8717.706839,1,1,4.318684691,1.34,0.918808917
grassland,annual,SEG39_2011,SCH,SEG39,2011,6041.913325,301,115,29,9,4,93.44995904,103,24,5879.701152,3,1,68.76221444,1.34,-0.484260167
grassland,annual,SEG39_2012,SCH,SEG39,2012,3217.576643,583,82,34,12,6,363.6263517,69,27,2851.397484,0,0,0,1.34,1.650740496
grassland,annual,SEG39_2013,SCH,SEG39,2013,4533.860607,1062,245,54,24,9,691.797824,205,39,3645.723422,10,4,192.174175,1.34,0.80068775
grassland,annual,SEG39_2014,SCH,SEG39,2014,1440.035914,154,53,20,6,5,58.26156842,46,14,1358.853608,1,1,22.92073815,1.34,2.999802333
grassland,annual,SEG39_2015,SCH,SEG39,2015,1551.512658,242,45,23,11,6,143.5472304,34,17,1407.965427,0,0,0,1.34,2.853993083
grassland,annual,SEG39_2017,SCH,SEG39,2017,6863.822654,1034,131,34,17,9,152.7788628,110,21,6615.128745,4,4,95.91504628,1.34,1.226978583
grassland,annual,SEG40_2008,SCH,SEG40,2008,11880.44306,1076,576,49,12,9,129.9759977,537,32,11356.05773,19,6,385.5981688,1.94,3.143178595
grassland,annual,SEG40_2009,SCH,SEG40,2009,4150.274979,840,293,33,6,6,77.06237233,282,25,3978.976846,5,2,94.23575991,1.94,1.11921225
grassland,annual,SEG40_2010,SCH,SEG40,2010,991.4347722,153,76,12,4,2,131.9616115,67,8,766.3675066,5,2,93.10565413,1.94,-0.179354167
grassland,annual,SEG40_2011,SCH,SEG40,2011,3128.362794,344,131,17,2,2,15.64139183,129,15,3112.721402,0,0,0,1.94,-0.3683095
grassland,annual,SEG40_2012,SCH,SEG40,2012,3297.76405,806,170,45,17,9,769.8593319,146,32,2411.313256,6,3,99.73010176,1.94,1.745354959
grassland,annual,SEG40_2013,SCH,SEG40,2013,10897.53044,607,214,32,3,3,25.8450635,207,27,10824.6309,2,1,45.84147629,1.94,0.919169917
grassland,annual,SEG40_2014,SCH,SEG40,2014,1055.503579,199,85,28,3,3,23.56860437,77,23,991.7394977,5,2,40.19547691,1.94,3.254906333
grassland,annual,SEG40_2015,SCH,SEG40,2015,2556.110751,2035,143,34,16,7,193.2302976,118,23,2229.483618,8,3,87.99475708,1.94,2.979260333
grassland,annual,SEG40_2017,SCH,SEG40,2017,5665.468743,295,90,24,3,3,357.6945244,82,17,5159.288811,5,4,148.4854078,1.94,1.36707625
grassland,annual,SEG41_2008,SCH,SEG41,2008,5973.402493,829,296,35,7,6,359.9521893,251,23,5400.590497,12,3,186.7814715,2.05,3.151635702
grassland,annual,SEG41_2009,SCH,SEG41,2009,5120.821586,1148,318,45,14,8,384.071579,290,32,4569.757598,9,3,161.8551831,2.05,1.2427775
grassland,annual,SEG41_2010,SCH,SEG41,2010,1432.190844,196,66,20,1,1,4.852114087,63,18,1381.497253,2,1,45.84147629,2.05,0.0038195
grassland,annual,SEG41_2011,SCH,SEG41,2011,2629.663834,177,61,18,2,2,4.489824229,58,15,2602.253272,1,1,22.92073815,2.05,-0.145454917
grassland,annual,SEG41_2012,SCH,SEG41,2012,3381.215301,390,71,26,3,3,28.23689237,63,20,3295.850131,2,2,49.46985542,2.05,1.903488843
grassland,annual,SEG41_2013,SCH,SEG41,2013,4114.085639,972,186,46,16,11,304.4557858,119,32,3731.965112,2,1,45.84147629,2.05,1.077979583
grassland,annual,SEG41_2014,SCH,SEG41,2014,2552.154888,475,108,25,3,3,91.6880317,102,21,2447.510802,3,1,12.95605407,2.05,3.410934417
grassland,annual,SEG41_2015,SCH,SEG41,2015,2522.740232,586,110,42,8,6,140.5538661,96,33,2352.625483,5,2,27.00807577,2.05,3.137711833
grassland,annual,SEG41_2017,SCH,SEG41,2017,4180.05523,1539,162,51,23,10,849.1863507,127,38,3070.793696,12,3,260.0751834,2.05,1.318010583
grassland,annual,SEG42_2008,SCH,SEG42,2008,13679.13813,863,234,48,5,5,124.2947295,226,40,13346.31243,3,3,208.5309724,2.4,5.832779421
grassland,annual,SEG42_2009,SCH,SEG42,2009,3459.310365,821,252,24,0,0,0,242,22,3252.41722,9,1,206.2866433,2.4,1.04067375
grassland,annual,SEG42_2010,SCH,SEG42,2010,5160.262797,273,96,28,11,4,399.2490418,83,22,4452.362587,2,2,308.6511678,2.4,-0.27508325
grassland,annual,SEG42_2011,SCH,SEG42,2011,8328.045876,653,178,45,10,6,228.9012467,164,38,8007.461677,4,1,91.68295259,2.4,-0.45177075
grassland,annual,SEG42_2012,SCH,SEG42,2012,4554.417064,945,309,34,8,3,110.4669114,300,30,4417.401036,1,1,26.54911727,2.4,1.760062066
grassland,annual,SEG42_2013,SCH,SEG42,2013,32309.07603,1624,997,41,2,2,27.21987324,994,38,32278.1277,1,1,3.728464488,2.4,0.8037635
grassland,annual,SEG42_2014,SCH,SEG42,2014,9328.256406,663,139,47,8,5,346.883581,129,40,8934.820803,2,2,46.55202219,2.4,3.030642333
grassland,annual,SEG42_2015,SCH,SEG42,2015,10428.34681,503,141,32,1,1,8.431369537,138,29,10384.01568,1,1,33.34694977,2.4,2.962927167
grassland,annual,SEG42_2016,SCH,SEG42,2016,5353.57551,555,305,42,2,2,52.41695976,301,39,5255.317074,2,1,45.84147629,2.4,3.802610248
grassland,annual,SEG42_2017,SCH,SEG42,2017,4668.625998,452,187,44,6,3,124.4842235,179,40,4498.300299,2,1,45.84147629,2.4,1.311444
grassland,annual,SEG43_2008,SCH,SEG43,2008,8716.130167,1270,468,46,14,5,318.527997,446,38,8278.978466,6,2,116.3583408,1.84,5.916893884
grassland,annual,SEG43_2009,SCH,SEG43,2009,8872.605746,767,246,38,11,7,455.2281136,197,28,7587.389678,36,2,828.7749524,1.84,1.132989917
grassland,annual,SEG43_2010,SCH,SEG43,2010,2443.556559,276,58,24,3,3,27.00807727,48,19,2267.497565,7,2,149.0509173,1.84,-0.14603125
grassland,annual,SEG43_2011,SCH,SEG43,2011,4747.322452,589,178,41,6,4,150.9013286,169,35,4534.886262,3,2,61.53486115,1.84,-0.2439445
grassland,annual,SEG43_2012,SCH,SEG43,2012,4603.870377,1038,188,39,6,5,101.1353945,178,32,4430.244304,4,2,72.49067893,1.84,1.97600562
grassland,annual,SEG43_2013,SCH,SEG43,2013,8759.633038,512,166,33,9,4,252.8559856,121,24,8074.893826,19,3,420.5203504,1.84,1.124489583
grassland,annual,SEG43_2014,SCH,SEG43,2014,6085.284803,216,48,27,3,3,41.91376301,41,20,5934.563988,4,4,108.8070518,1.84,3.390781167
grassland,annual,SEG43_2015,SCH,SEG43,2015,4369.811641,671,172,38,11,6,311.387723,159,30,4009.383584,2,2,49.04033463,1.84,3.2067325
grassland,annual,SEG43_2017,SCH,SEG43,2017,6111.858175,259,58,32,7,4,237.2025404,49,27,5828.814158,2,1,45.84147629,1.84,1.611603583
grassland,annual,SEG44_2008,SCH,SEG44,2008,14992.06092,2323,679,59,11,7,161.4259366,625,45,14178.83793,29,4,636.4656931,1.51,5.611652893
grassland,annual,SEG44_2009,SCH,SEG44,2009,4708.915479,843,267,28,3,3,58.19174827,252,24,4375.674873,12,1,275.0488578,1.51,0.9098405
grassland,annual,SEG44_2010,SCH,SEG44,2010,578.3731777,208,46,17,3,3,17.58434052,42,13,519.6612877,1,1,41.1275495,1.51,-0.326218667
grassland,annual,SEG44_2011,SCH,SEG44,2011,2472.095609,293,194,20,1,1,1.814201999,190,17,2418.01612,3,2,52.2652877,1.51,-0.470868167
grassland,annual,SEG44_2012,SCH,SEG44,2012,4133.882932,627,208,29,11,6,245.3207716,197,23,3888.56216,0,0,0,1.51,1.612286446
grassland,annual,SEG44_2013,SCH,SEG44,2013,4290.732545,1827,304,26,5,3,396.9431149,288,21,3707.025481,8,1,183.3659052,1.51,0.785427333
grassland,annual,SEG44_2014,SCH,SEG44,2014,2253.153689,350,75,29,6,4,73.61407212,67,23,2148.495099,2,2,31.04451743,1.51,2.99471875
grassland,annual,SEG44_2015,SCH,SEG44,2015,3891.167271,509,169,29,6,5,206.0429962,161,22,3657.884852,2,2,27.23942284,1.51,2.902868083
grassland,annual,SEG44_2017,SCH,SEG44,2017,2458.573074,508,94,41,13,7,545.997412,78,31,1732.073998,3,3,180.501664,1.51,1.26245825
grassland,annual,SEG45_2009,SCH,SEG45,2009,10788.67113,1298,193,38,21,5,588.7311177,169,30,10164.36011,2,2,34.44722652,1.33,0.975447833
grassland,annual,SEG45_2010,SCH,SEG45,2010,1666.969651,356,94,22,8,5,161.5706281,84,15,1466.7849,2,2,38.61412301,1.33,-0.244194667
grassland,annual,SEG45_2011,SCH,SEG45,2011,22694.08799,743,250,47,13,6,358.4263324,193,37,20779.71857,44,4,1555.943086,1.33,-0.3607465
grassland,annual,SEG45_2012,SCH,SEG45,2012,2254.651759,1041,142,37,10,6,336.7313082,126,28,1794.6373,6,3,123.2831505,1.33,1.688409174
grassland,annual,SEG45_2013,SCH,SEG45,2013,9248.442143,3175,558,39,24,7,1194.996186,470,29,7089.748743,41,1,939.750264,1.33,0.827364583
grassland,annual,SEG45_2014,SCH,SEG45,2014,2462.054222,398,92,33,4,4,97.96392166,80,23,2236.399127,7,5,127.0846717,1.33,3.0712435
grassland,annual,SEG45_2015,SCH,SEG45,2015,4387.986389,388,102,33,3,3,8.698982232,96,28,3965.605944,3,2,413.6814629,1.33,2.932350833
grassland,annual,SEG45_2017,SCH,SEG45,2017,3359.511043,831,99,32,11,5,443.0275705,77,24,2696.144808,11,3,220.338665,1.33,1.303750083
grassland,annual,SEG46_2009,SCH,SEG46,2009,1285.978036,1087,98,25,11,6,65.29234567,85,17,1196.957561,2,2,23.72812933,2.18,-0.883545
grassland,annual,SEG46_2010,SCH,SEG46,2010,339.9082412,142,34,11,1,1,13.51073065,30,9,313.4414565,3,1,12.95605407,2.18,-2.112180417
grassland,annual,SEG46_2011,SCH,SEG46,2011,5043.664311,742,102,29,10,5,207.6318015,90,22,4812.505271,1,1,22.92073815,2.18,-2.220524083
grassland,annual,SEG46_2012,SCH,SEG46,2012,4027.31832,726,119,30,21,9,510.2966689,96,20,3471.180175,2,1,45.84147629,2.18,-0.099469504
grassland,annual,SEG46_2013,SCH,SEG46,2013,2698.415986,666,174,24,7,5,80.12159348,162,17,2515.824727,5,2,102.4696652,2.18,-1.043343583
grassland,annual,SEG46_2014,SCH,SEG46,2014,1273.62986,451,85,26,8,6,162.4189004,77,20,1111.21096,0,0,0,2.18,1.318305333
grassland,annual,SEG46_2015,SCH,SEG46,2015,1764.18501,124,25,8,1,1,1.814201999,23,6,1758.052123,1,1,4.318684691,2.18,1.020360583
grassland,annual,SEG46_2016,SCH,SEG46,2016,849.5472378,444,72,24,10,7,151.8155706,62,17,697.7316673,0,0,0,2.18,1.863102893
grassland,annual,SEG46_2017,SCH,SEG46,2017,1458.943371,496,79,31,12,4,268.0730364,67,27,1190.870335,0,0,0,2.18,-0.623603917
grassland,annual,SEG47_2008,SCH,SEG47,2008,21319.2074,1171,405,31,3,3,27.33443734,396,24,21171.7598,6,4,120.1131696,1.65,5.352383058
grassland,annual,SEG47_2009,SCH,SEG47,2009,7078.435791,1470,287,46,10,7,654.1043298,253,34,6148.587145,23,4,274.6116357,1.65,0.914964917
grassland,annual,SEG47_2010,SCH,SEG47,2010,1592.12958,379,108,30,4,3,73.98278593,98,24,1462.257933,6,3,55.88886177,1.65,-0.299003417
grassland,annual,SEG47_2012,SCH,SEG47,2012,13214.42457,704,190,37,12,6,161.5049493,170,29,12981.16603,8,2,71.75358444,1.65,0.363278182
grassland,annual,SEG47_2013,SCH,SEG47,2013,7069.403379,729,138,35,15,7,1322.274981,121,26,5723.074979,1,1,22.92073815,1.65,0.750093833
grassland,annual,SEG47_2014,SCH,SEG47,2014,4765.021115,708,195,44,11,7,164.6245352,177,35,4446.010791,6,1,137.5244289,1.65,2.946677333
grassland,annual,SEG47_2015,SCH,SEG47,2015,16352.35619,300,109,33,5,5,93.87223033,101,26,16204.51871,3,2,53.96525558,1.65,2.80741625
grassland,annual,SEG47_2017,SCH,SEG47,2017,4116.090712,386,45,29,3,3,9.536692242,39,23,3713.240488,3,3,393.313532,1.65,1.1723925
grassland,annual,SEG48_2008,SCH,SEG48,2008,5606.661024,747,449,41,9,5,60.75329865,439,35,5512.560776,1,1,33.34694977,1.82,3.056129587
grassland,annual,SEG48_2009,SCH,SEG48,2009,4441.193462,640,236,42,10,8,182.6388769,215,30,4064.579421,9,3,192.7621625,1.82,-0.470767583
grassland,annual,SEG48_2010,SCH,SEG48,2010,666.2522415,163,67,13,1,1,13.51073065,65,11,581.8824152,1,1,70.85909565,1.82,-0.046795
grassland,annual,SEG48_2011,SCH,SEG48,2011,2260.39976,308,156,24,2,1,27.02146131,150,20,2166.594527,4,3,66.78377163,1.82,-0.164503583
grassland,annual,SEG48_2012,SCH,SEG48,2012,903.3245239,351,63,21,2,2,13.15929792,57,16,857.2347516,3,2,30.37766712,1.82,1.88583314
grassland,annual,SEG48_2013,SCH,SEG48,2013,1708.574933,818,264,23,3,2,19.02937192,257,18,1638.842939,3,2,49.56994078,1.82,1.033492667
grassland,annual,SEG48_2014,SCH,SEG48,2014,1196.267658,176,75,24,5,5,102.2231589,66,18,1002.361546,4,1,91.68295259,1.82,3.32143375
grassland,annual,SEG48_2015,SCH,SEG48,2015,754.0819926,216,89,23,12,6,86.73912327,76,16,644.4221312,1,1,22.92073815,1.82,3.039125167
grassland,annual,SEG48_2016,SCH,SEG48,2016,2671.824658,711,245,34,6,4,58.47952862,238,29,2542.486034,1,1,70.85909565,1.82,3.93650843
