SampleID,Object,Plot_ID,Exploratory,Date,Bee_Species,Name_of_acid,Concentration
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Alanine,8.9595099
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Valine,3.2103424
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Methionine,1.9891344
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Isoleucine,2.5154101333
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Leucine,8.7914933333
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Tyrosine,2.228458
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Phenylalanine,4.1550553333
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Gamma amino butyric acid,1.5136111
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Ammoniumsulfat,15.8515596667
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Lysin,5.9126691333
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Histidine,3.2060698667
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Arginine,8.9550413333
